mass_A
t,x,y
2.160000000e0,1.451360236e-1,5.769829104e-2
2.180000000e0,1.454647697e-1,5.798612078e-2
2.200000000e0,1.457889960e-1,5.838734841e-2
2.220000000e0,1.461350432e-1,5.875913514e-2
2.240000000e0,1.461855709e-1,5.894524158e-2
2.260000000e0,1.464998582e-1,5.920072091e-2
2.280000000e0,1.468717083e-1,5.948066066e-2
2.300000000e0,1.473294973e-1,5.983007143e-2
2.320000000e0,1.477049158e-1,6.012784061e-2
2.340000000e0,1.481084692e-1,6.040273814e-2
2.360000000e0,1.485640322e-1,6.079446702e-2
2.380000000e0,1.489136413e-1,6.095788388e-2
2.400000000e0,1.491673795e-1,6.137478685e-2
2.420000000e0,1.495009583e-1,6.166999570e-2
2.440000000e0,1.498271780e-1,6.202407315e-2
2.460000000e0,1.501516024e-1,6.240426429e-2
2.480000000e0,1.504574786e-1,6.285693164e-2
2.500000000e0,1.505503103e-1,6.316653586e-2
2.520000000e0,1.507878338e-1,6.353325668e-2
2.540000000e0,1.511783517e-1,6.382574203e-2
2.560000000e0,1.515652574e-1,6.414602421e-2
2.580000000e0,1.519631417e-1,6.455763238e-2
2.600000000e0,1.522249717e-1,6.486895317e-2
2.620000000e0,1.525399905e-1,6.515891630e-2
2.640000000e0,1.529371753e-1,6.558632803e-2
2.660000000e0,1.530736968e-1,6.586609187e-2
2.680000000e0,1.533200158e-1,6.629253468e-2
2.700000000e0,1.535854568e-1,6.665475825e-2
2.720000000e0,1.538988957e-1,6.710048202e-2
2.740000000e0,1.541175945e-1,6.751883645e-2
2.760000000e0,1.542647006e-1,6.777296977e-2
2.780000000e0,1.544290519e-1,6.819192480e-2
2.800000000e0,1.546521148e-1,6.842516692e-2
2.820000000e0,1.548912781e-1,6.881165377e-2
2.840000000e0,1.552894433e-1,6.929965815e-2
2.860000000e0,1.554833129e-1,6.974895433e-2
2.880000000e0,1.557778534e-1,7.020082417e-2
2.900000000e0,1.558912988e-1,7.048716424e-2
2.920000000e0,1.561228856e-1,7.093665142e-2
2.940000000e0,1.562741433e-1,7.115291335e-2
2.960000000e0,1.564449740e-1,7.155493375e-2
2.980000000e0,1.566270014e-1,7.193793415e-2
3.000000000e0,1.567959840e-1,7.217950077e-2
3.020000000e0,1.570587928e-1,7.267037159e-2
3.040000000e0,1.571323976e-1,7.302866423e-2
3.060000000e0,1.573151238e-1,7.336935175e-2
3.080000000e0,1.574353133e-1,7.371632634e-2
3.100000000e0,1.577860310e-1,7.414032900e-2
3.120000000e0,1.579657612e-1,7.471906936e-2
3.140000000e0,1.582703839e-1,7.526117895e-2
3.160000000e0,1.584286892e-1,7.569616880e-2
3.180000000e0,1.585662401e-1,7.615931340e-2
3.200000000e0,1.586763448e-1,7.645490350e-2
3.220000000e0,1.587287204e-1,7.682910795e-2
3.240000000e0,1.589846728e-1,7.714157459e-2
3.260000000e0,1.592471006e-1,7.754430518e-2
3.280000000e0,1.593771158e-1,7.793375674e-2
3.300000000e0,1.595341535e-1,7.841774947e-2
3.320000000e0,1.595874944e-1,7.868676821e-2
3.340000000e0,1.598501401e-1,7.916732127e-2
3.360000000e0,1.600588241e-1,7.954507922e-2
3.380000000e0,1.603309080e-1,8.014954754e-2
3.400000000e0,1.605632788e-1,8.060223303e-2
3.420000000e0,1.607878497e-1,8.108525509e-2
3.440000000e0,1.609609695e-1,8.143796681e-2
3.460000000e0,1.611618571e-1,8.200343630e-2
3.480000000e0,1.613294717e-1,8.229642284e-2
3.500000000e0,1.615091293e-1,8.267652287e-2
3.520000000e0,1.617751190e-1,8.322831089e-2
3.540000000e0,1.618604104e-1,8.360895959e-2
3.560000000e0,1.620462627e-1,8.413116183e-2
3.580000000e0,1.625435063e-1,8.469800114e-2
3.600000000e0,1.626289967e-1,8.518020251e-2
3.620000000e0,1.627297562e-1,8.546276412e-2
3.640000000e0,1.630550823e-1,8.597769712e-2
3.660000000e0,1.633539992e-1,8.654187538e-2
3.680000000e0,1.636044677e-1,8.687822992e-2
3.700000000e0,1.638101454e-1,8.700431684e-2
3.720000000e0,1.639787870e-1,8.739628526e-2
3.740000000e0,1.640656329e-1,8.769530469e-2
3.760000000e0,1.643075739e-1,8.821867646e-2
3.780000000e0,1.645847179e-1,8.869993489e-2
3.800000000e0,1.647415652e-1,8.911412061e-2
3.820000000e0,1.649142564e-1,8.952870523e-2
3.840000000e0,1.650105352e-1,8.981439350e-2
3.860000000e0,1.654623540e-1,9.044944737e-2
3.880000000e0,1.655595427e-1,9.070185280e-2
3.900000000e0,1.658263712e-1,9.125719315e-2
3.920000000e0,1.659644825e-1,9.164852603e-2
3.940000000e0,1.662114542e-1,9.208997957e-2
3.960000000e0,1.664281533e-1,9.247483029e-2
3.980000000e0,1.666037226e-1,9.264263431e-2
4.000000000e0,1.668131524e-1,9.315219660e-2
4.020000000e0,1.669585023e-1,9.346447143e-2
4.040000000e0,1.671504188e-1,9.384110640e-2
4.060000000e0,1.674724040e-1,9.430336875e-2
4.080000000e0,1.677104065e-1,9.471070890e-2
4.100000000e0,1.678774755e-1,9.497237227e-2
4.120000000e0,1.681112739e-1,9.532522865e-2
4.140000000e0,1.684314223e-1,9.575132118e-2
4.160000000e0,1.689462421e-1,9.630167737e-2
4.180000000e0,1.693099039e-1,9.670757956e-2
4.200000000e0,1.695877228e-1,9.721022001e-2
4.220000000e0,1.698809321e-1,9.752104275e-2
4.240000000e0,1.700617580e-1,9.776056680e-2
4.260000000e0,1.702299780e-1,9.821122191e-2
4.280000000e0,1.705309231e-1,9.869509757e-2
4.300000000e0,1.706943115e-1,9.895772775e-2
4.320000000e0,1.709393698e-1,9.931356170e-2
4.340000000e0,1.712152512e-1,9.980500662e-2
4.360000000e0,1.713622056e-1,1.001407688e-1
4.380000000e0,1.715595187e-1,1.005553817e-1
4.400000000e0,1.718881482e-1,1.009327652e-1
4.420000000e0,1.722950989e-1,1.013988718e-1
4.440000000e0,1.725529493e-1,1.018820036e-1
4.460000000e0,1.727975525e-1,1.022446823e-1
4.480000000e0,1.730187459e-1,1.025483159e-1
4.500000000e0,1.731275893e-1,1.028310464e-1
4.520000000e0,1.733278732e-1,1.033493421e-1
4.540000000e0,1.734719971e-1,1.036737383e-1
4.560000000e0,1.737142798e-1,1.041793100e-1
4.580000000e0,1.738077951e-1,1.045322067e-1
4.600000000e0,1.739675342e-1,1.049550294e-1
4.620000000e0,1.740991451e-1,1.052538012e-1
4.640000000e0,1.744056655e-1,1.056855055e-1
4.660000000e0,1.745151275e-1,1.060093702e-1
4.680000000e0,1.746622197e-1,1.064262783e-1
4.700000000e0,1.749627020e-1,1.069902364e-1
4.720000000e0,1.751049809e-1,1.073318662e-1
4.740000000e0,1.752280813e-1,1.078009196e-1
4.760000000e0,1.753162856e-1,1.080293566e-1
4.780000000e0,1.753895623e-1,1.083452867e-1
4.800000000e0,1.753958159e-1,1.088870350e-1
4.820000000e0,1.753943787e-1,1.093030948e-1
4.840000000e0,1.755752814e-1,1.098022307e-1
4.860000000e0,1.756526550e-1,1.101486729e-1
4.880000000e0,1.757428266e-1,1.105438965e-1
4.900000000e0,1.757336880e-1,1.109250675e-1
4.920000000e0,1.757514085e-1,1.112423597e-1
4.940000000e0,1.758819791e-1,1.117479953e-1
4.960000000e0,1.759547714e-1,1.121411667e-1
4.980000000e0,1.760046869e-1,1.126002749e-1
5.000000000e0,1.761147538e-1,1.132093433e-1
5.020000000e0,1.761272859e-1,1.136153382e-1
5.040000000e0,1.762020780e-1,1.138973642e-1
5.060000000e0,1.762547739e-1,1.142206711e-1
5.080000000e0,1.762652814e-1,1.146959630e-1
5.100000000e0,1.762980322e-1,1.151279496e-1
5.120000000e0,1.763247668e-1,1.155400347e-1
5.140000000e0,1.763269822e-1,1.159552411e-1
5.160000000e0,1.763525806e-1,1.163598565e-1
5.180000000e0,1.763038316e-1,1.167009480e-1
5.200000000e0,1.763777974e-1,1.172007472e-1
5.220000000e0,1.764231547e-1,1.176810845e-1
5.240000000e0,1.766091907e-1,1.182345980e-1
5.260000000e0,1.767099065e-1,1.189335750e-1
5.280000000e0,1.767844043e-1,1.194872375e-1
5.300000000e0,1.768412221e-1,1.197896972e-1
5.320000000e0,1.768704066e-1,1.201642340e-1
5.340000000e0,1.767953378e-1,1.208144465e-1
5.360000000e0,1.768705897e-1,1.213363162e-1
5.380000000e0,1.769217761e-1,1.217579970e-1
5.400000000e0,1.769501625e-1,1.221678897e-1
5.420000000e0,1.769759466e-1,1.225722226e-1
5.440000000e0,1.770708850e-1,1.230694894e-1
5.460000000e0,1.770738019e-1,1.235455699e-1
5.480000000e0,1.772434760e-1,1.240574659e-1
5.500000000e0,1.773190789e-1,1.247068364e-1
5.520000000e0,1.773361482e-1,1.253614719e-1
5.540000000e0,1.773315937e-1,1.258755589e-1
5.560000000e0,1.773602334e-1,1.262767415e-1
5.580000000e0,1.773905682e-1,1.266289527e-1
5.600000000e0,1.774129037e-1,1.271383921e-1
5.620000000e0,1.775460550e-1,1.274101597e-1
5.640000000e0,1.776356826e-1,1.278610948e-1
5.660000000e0,1.776646345e-1,1.283224521e-1
5.680000000e0,1.776780489e-1,1.287042977e-1
5.700000000e0,1.778797905e-1,1.292636333e-1
5.720000000e0,1.780254269e-1,1.297657572e-1
5.740000000e0,1.780649296e-1,1.304187470e-1
5.760000000e0,1.780518928e-1,1.311970995e-1
5.780000000e0,1.781559304e-1,1.315514963e-1
5.800000000e0,1.782074948e-1,1.320579040e-1
5.820000000e0,1.782365404e-1,1.324535244e-1
5.840000000e0,1.782448300e-1,1.330231722e-1
5.860000000e0,1.783090973e-1,1.334330478e-1
5.880000000e0,1.783780119e-1,1.339244102e-1
5.900000000e0,1.783816729e-1,1.343742757e-1
5.920000000e0,1.785159693e-1,1.348460409e-1
5.940000000e0,1.786380452e-1,1.353472989e-1
5.960000000e0,1.788844705e-1,1.359764773e-1
5.980000000e0,1.789798255e-1,1.367651501e-1
6.000000000e0,1.791300426e-1,1.374000966e-1
6.020000000e0,1.792577971e-1,1.378750851e-1
6.040000000e0,1.792810736e-1,1.383973410e-1
6.060000000e0,1.792890574e-1,1.389885012e-1
6.080000000e0,1.793294933e-1,1.395710285e-1
6.100000000e0,1.794958711e-1,1.399854719e-1
6.120000000e0,1.795630841e-1,1.404420734e-1
6.140000000e0,1.796132918e-1,1.408498034e-1
6.160000000e0,1.797870025e-1,1.414911386e-1
6.180000000e0,1.799220451e-1,1.419790178e-1
6.200000000e0,1.801290522e-1,1.427395564e-1
6.220000000e0,1.802936902e-1,1.434257385e-1
6.240000000e0,1.804163518e-1,1.439822156e-1
6.260000000e0,1.805148757e-1,1.443819474e-1
6.280000000e0,1.805293351e-1,1.448924910e-1
6.300000000e0,1.806241258e-1,1.455163976e-1
6.320000000e0,1.808263035e-1,1.459362220e-1
6.340000000e0,1.808657244e-1,1.464090300e-1
6.360000000e0,1.809104069e-1,1.467949271e-1
6.380000000e0,1.811116533e-1,1.473254201e-1
6.400000000e0,1.813802057e-1,1.479482893e-1
6.420000000e0,1.816673483e-1,1.485016568e-1
6.440000000e0,1.818286982e-1,1.489974007e-1
6.460000000e0,1.820215391e-1,1.495654951e-1
6.480000000e0,1.821678556e-1,1.500857471e-1
6.500000000e0,1.822428649e-1,1.504604949e-1
6.520000000e0,1.823530503e-1,1.511296469e-1
6.540000000e0,1.824516948e-1,1.516955708e-1
6.560000000e0,1.827080141e-1,1.521933733e-1
6.580000000e0,1.827910433e-1,1.526844182e-1
6.600000000e0,1.828260515e-1,1.531867057e-1
6.620000000e0,1.830781376e-1,1.537478630e-1
6.640000000e0,1.831831405e-1,1.541922229e-1
6.660000000e0,1.834202447e-1,1.547549279e-1
6.680000000e0,1.836330623e-1,1.553403224e-1
6.700000000e0,1.839481816e-1,1.558143177e-1
6.720000000e0,1.841246085e-1,1.561832931e-1
6.740000000e0,1.842273187e-1,1.566780045e-1
6.760000000e0,1.843452486e-1,1.571870193e-1
6.780000000e0,1.845931699e-1,1.577144765e-1
6.800000000e0,1.847999457e-1,1.581094970e-1
6.820000000e0,1.849709723e-1,1.585044782e-1
6.840000000e0,1.850177933e-1,1.588421489e-1
6.860000000e0,1.853168143e-1,1.592436723e-1
6.880000000e0,1.855097827e-1,1.597102139e-1
6.900000000e0,1.856409293e-1,1.600038664e-1
6.920000000e0,1.858838596e-1,1.605292534e-1
6.940000000e0,1.859844271e-1,1.608967240e-1
6.960000000e0,1.861624938e-1,1.614193369e-1
6.980000000e0,1.862872651e-1,1.617539105e-1
7.000000000e0,1.864244622e-1,1.621459291e-1
7.020000000e0,1.865562534e-1,1.624319997e-1
7.040000000e0,1.867353107e-1,1.628836613e-1
7.060000000e0,1.869012058e-1,1.633030137e-1
7.080000000e0,1.869813694e-1,1.637270086e-1
7.100000000e0,1.870004574e-1,1.640853072e-1
7.120000000e0,1.870075416e-1,1.643624230e-1
7.140000000e0,1.870020846e-1,1.645962546e-1
7.160000000e0,1.871099435e-1,1.649768606e-1
7.180000000e0,1.872198805e-1,1.652919304e-1
7.200000000e0,1.874515425e-1,1.657396969e-1
7.220000000e0,1.875301964e-1,1.661792210e-1
7.240000000e0,1.876041993e-1,1.666148348e-1
7.260000000e0,1.877056496e-1,1.669143318e-1
7.280000000e0,1.878178087e-1,1.672137116e-1
7.300000000e0,1.878348467e-1,1.675184805e-1
7.320000000e0,1.878418462e-1,1.679423381e-1
7.340000000e0,1.878428732e-1,1.683291909e-1
7.360000000e0,1.878553089e-1,1.686419143e-1
7.380000000e0,1.878453800e-1,1.690221856e-1
7.400000000e0,1.877859429e-1,1.693134614e-1
7.420000000e0,1.877060105e-1,1.696119692e-1
7.440000000e0,1.875991061e-1,1.698925493e-1
7.460000000e0,1.875274143e-1,1.701345642e-1
7.480000000e0,1.874617884e-1,1.704075701e-1
7.500000000e0,1.872857121e-1,1.707777195e-1
7.520000000e0,1.871543467e-1,1.711012760e-1
7.540000000e0,1.870898212e-1,1.714825818e-1
7.560000000e0,1.869613365e-1,1.721099094e-1
7.580000000e0,1.869512455e-1,1.724550427e-1
7.600000000e0,1.869499814e-1,1.727174145e-1
7.620000000e0,1.869527185e-1,1.730710755e-1
7.640000000e0,1.868605803e-1,1.733977215e-1
7.660000000e0,1.867248828e-1,1.739785440e-1
7.680000000e0,1.867031653e-1,1.743850944e-1
7.700000000e0,1.866838713e-1,1.748104925e-1
7.720000000e0,1.867516776e-1,1.751978978e-1
7.740000000e0,1.866691883e-1,1.754619104e-1
7.760000000e0,1.866797850e-1,1.758510734e-1
7.780000000e0,1.866411476e-1,1.762143522e-1
7.800000000e0,1.865573177e-1,1.766135447e-1
7.820000000e0,1.863799542e-1,1.771280683e-1
7.840000000e0,1.862093221e-1,1.775795528e-1
7.860000000e0,1.861914272e-1,1.779957537e-1
7.880000000e0,1.862340453e-1,1.783103471e-1
7.900000000e0,1.862828613e-1,1.786584770e-1
7.920000000e0,1.860759466e-1,1.791955864e-1
7.940000000e0,1.860685598e-1,1.796188445e-1
7.960000000e0,1.860497306e-1,1.801509560e-1
7.980000000e0,1.860881673e-1,1.806948722e-1
8.000000000e0,1.860705470e-1,1.812157300e-1
8.020000000e0,1.860284912e-1,1.814683152e-1
8.040000000e0,1.860179440e-1,1.819676717e-1
8.060000000e0,1.859702811e-1,1.825630888e-1
8.080000000e0,1.858382457e-1,1.832081880e-1
8.100000000e0,1.857242123e-1,1.838693429e-1
8.120000000e0,1.857284472e-1,1.844463935e-1
8.140000000e0,1.858835920e-1,1.849240748e-1
8.160000000e0,1.858344125e-1,1.853775321e-1
8.180000000e0,1.857646380e-1,1.859590610e-1
8.200000000e0,1.858808129e-1,1.864506105e-1
8.220000000e0,1.858945212e-1,1.870131937e-1
8.240000000e0,1.859913311e-1,1.875130756e-1
8.260000000e0,1.859968967e-1,1.880305924e-1
8.280000000e0,1.860298743e-1,1.885464782e-1
8.300000000e0,1.859499906e-1,1.892088882e-1
8.320000000e0,1.858555846e-1,1.897911583e-1
8.340000000e0,1.858599463e-1,1.903397108e-1
8.360000000e0,1.858627499e-1,1.908993215e-1
8.380000000e0,1.859921073e-1,1.912943510e-1
8.400000000e0,1.860336183e-1,1.916843536e-1
8.420000000e0,1.860548551e-1,1.921196219e-1
8.440000000e0,1.861383389e-1,1.925834671e-1
8.460000000e0,1.861819615e-1,1.930603377e-1
8.480000000e0,1.862515531e-1,1.936614519e-1
8.500000000e0,1.862785598e-1,1.941029308e-1
8.520000000e0,1.862954438e-1,1.944641788e-1
8.540000000e0,1.864501549e-1,1.949120969e-1
8.560000000e0,1.865405046e-1,1.955722186e-1
8.580000000e0,1.865113757e-1,1.959775659e-1
8.600000000e0,1.865191129e-1,1.962603788e-1
8.620000000e0,1.865198429e-1,1.964844425e-1
8.640000000e0,1.866612199e-1,1.968616962e-1
8.660000000e0,1.868174129e-1,1.972547586e-1
8.680000000e0,1.868284697e-1,1.975841338e-1
8.700000000e0,1.868607811e-1,1.978701798e-1
8.720000000e0,1.869246528e-1,1.982861004e-1
8.740000000e0,1.869126565e-1,1.986470909e-1
8.760000000e0,1.870123725e-1,1.989977050e-1
8.780000000e0,1.870041056e-1,1.993979174e-1
8.800000000e0,1.870048144e-1,1.996791248e-1
8.820000000e0,1.870002442e-1,1.998604739e-1
8.840000000e0,1.870317197e-1,2.000592548e-1
8.860000000e0,1.868791742e-1,2.004881750e-1
8.880000000e0,1.867525588e-1,2.008643528e-1
8.900000000e0,1.867789406e-1,2.011630445e-1
8.920000000e0,1.868578825e-1,2.014880510e-1
8.940000000e0,1.870049335e-1,2.018147035e-1
8.960000000e0,1.871105934e-1,2.021466905e-1
8.980000000e0,1.871599363e-1,2.025035498e-1
9.000000000e0,1.872059452e-1,2.027758984e-1
9.020000000e0,1.873715090e-1,2.030032048e-1
9.040000000e0,1.875483207e-1,2.030953143e-1
9.060000000e0,1.876984282e-1,2.032278172e-1
9.080000000e0,1.878437078e-1,2.033617274e-1
9.100000000e0,1.880199857e-1,2.034946008e-1
9.120000000e0,1.881831516e-1,2.036207133e-1
9.140000000e0,1.883663442e-1,2.037446347e-1
9.160000000e0,1.884128242e-1,2.038139602e-1
9.180000000e0,1.885462178e-1,2.039528152e-1
9.200000000e0,1.886695911e-1,2.040045968e-1
9.220000000e0,1.887091960e-1,2.040378079e-1
9.240000000e0,1.887607240e-1,2.041017590e-1
9.260000000e0,1.889464251e-1,2.043101959e-1
9.280000000e0,1.890182375e-1,2.043942632e-1
9.300000000e0,1.892550254e-1,2.046468718e-1
9.320000000e0,1.893115451e-1,2.047520612e-1
9.340000000e0,1.894761606e-1,2.048764905e-1
9.360000000e0,1.895722682e-1,2.050646407e-1
9.380000000e0,1.896962615e-1,2.050678660e-1
9.400000000e0,1.899633456e-1,2.052688738e-1
9.420000000e0,1.900465243e-1,2.052931449e-1
9.440000000e0,1.902411307e-1,2.055153005e-1
9.460000000e0,1.903989938e-1,2.055441567e-1
9.480000000e0,1.905794484e-1,2.058624116e-1
9.500000000e0,1.907207648e-1,2.060729756e-1
9.520000000e0,1.908089612e-1,2.063927887e-1
9.540000000e0,1.909393987e-1,2.066665624e-1
9.560000000e0,1.909630765e-1,2.068264811e-1
9.580000000e0,1.910509208e-1,2.071472622e-1
9.600000000e0,1.911768489e-1,2.073282615e-1
9.620000000e0,1.912016883e-1,2.073903842e-1
9.640000000e0,1.912310167e-1,2.074258780e-1
9.660000000e0,1.912274486e-1,2.074256578e-1
9.680000000e0,1.912242091e-1,2.074258135e-1
9.700000000e0,1.912246535e-1,2.074250958e-1
9.720000000e0,1.912243986e-1,2.074270989e-1
9.740000000e0,1.912242620e-1,2.074274140e-1
9.760000000e0,1.912241705e-1,2.074288795e-1
9.780000000e0,1.912205434e-1,2.074244681e-1
9.800000000e0,1.912175443e-1,2.074213388e-1
9.820000000e0,1.912152672e-1,2.074189750e-1
9.840000000e0,1.912133188e-1,2.074171512e-1
9.860000000e0,1.912129259e-1,2.074164923e-1
9.880000000e0,1.912124962e-1,2.074162975e-1
9.900000000e0,1.912126083e-1,2.074163528e-1
9.920000000e0,1.912124962e-1,2.074175825e-1
9.940000000e0,1.912105262e-1,2.074156269e-1
9.960000000e0,1.912088727e-1,2.074140617e-1
9.980000000e0,1.912076520e-1,2.074127297e-1
1.000000000e1,1.912069047e-1,2.074180610e-1
1.002000000e1,1.912057572e-1,2.074157776e-1
1.004000000e1,1.912047647e-1,2.074141099e-1
1.006000000e1,1.912038947e-1,2.074129992e-1
1.008000000e1,1.912029881e-1,2.074123769e-1
1.010000000e1,1.912027991e-1,2.074116118e-1
1.012000000e1,1.912026387e-1,2.074122895e-1
1.014000000e1,1.912023558e-1,2.074133671e-1
1.016000000e1,1.912017843e-1,2.074151129e-1
1.018000000e1,1.912015798e-1,2.074157124e-1
1.020000000e1,1.912012309e-1,2.074165702e-1
1.022000000e1,1.912008065e-1,2.074177857e-1
1.024000000e1,1.912001176e-1,2.074190461e-1
1.026000000e1,1.912007584e-1,2.074162625e-1
1.028000000e1,1.912011160e-1,2.074150045e-1
1.030000000e1,1.912013578e-1,2.074145635e-1
1.032000000e1,1.912015023e-1,2.074145170e-1
1.034000000e1,1.912021585e-1,2.074136370e-1
1.036000000e1,1.912026927e-1,2.074143081e-1
1.038000000e1,1.912030189e-1,2.074149003e-1
1.040000000e1,1.912036284e-1,2.074168742e-1
1.042000000e1,1.912024370e-1,2.074164667e-1
1.044000000e1,1.912015548e-1,2.074159216e-1
1.046000000e1,1.912006311e-1,2.074157074e-1
1.048000000e1,1.911997901e-1,2.074156561e-1
1.050000000e1,1.911973104e-1,2.074189713e-1
1.052000000e1,1.911947649e-1,2.074252216e-1
1.054000000e1,1.911917630e-1,2.074322553e-1
1.056000000e1,1.911886631e-1,2.074419359e-1
1.058000000e1,1.911625760e-1,2.074741365e-1
1.060000000e1,1.911118812e-1,2.075284591e-1
1.062000000e1,1.909436796e-1,2.075193627e-1
1.064000000e1,1.908852084e-1,2.075553100e-1
1.066000000e1,1.906253145e-1,2.076739093e-1
1.068000000e1,1.903142880e-1,2.076970710e-1
