"Frame","Time","TrackId","x","y","ValueChanged"
18,0.36,0,0.12623809249929388,0.3685517813378539,true
18,0.36,1,0.12180074484805649,0.36201601911929604,true
19,0.38,2,0.1399878116146815,0.31090475126666417,true
20,0.4,2,0.13998370633147061,0.3110179965445457,true
21,0.42,2,0.13997276206263426,0.3111552492159507,true
22,0.44,2,0.14003098330264102,0.31135983231568526,true
23,0.46,2,0.14010817965352568,0.3114777693458078,true
24,0.48,2,0.1401456285388525,0.311566288332645,true
25,0.5,2,0.1401562511956401,0.3116529533206128,true
26,0.52,2,0.1401520891573618,0.31176114739749294,true
27,0.54,2,0.1401652563330059,0.31188629232117926,true
28,0.56,2,0.14019458924369005,0.3120186640567852,true
29,0.58,2,0.14024729578297804,0.31207133275936155,true
30,0.6,2,0.140306992654738,0.3121483115491544,true
31,0.62,2,0.14031018039769205,0.31228200756966706,true
32,0.64,2,0.14031724640358728,0.3123496596100453,true
33,0.66,2,0.14037045427930425,0.31240493904572353,true
34,0.68,2,0.14041082605060382,0.3125989278662042,true
35,0.7,2,0.14046232181511994,0.31267202839305586,true
36,0.72,2,0.14049282766386434,0.3127055706379079,true
37,0.74,2,0.1405343345365125,0.31273939665809697,true
38,0.76,2,0.1405550122994134,0.3127779144305271,true
39,0.78,2,0.14054207214403902,0.3129044593125434,true
40,0.8,2,0.14055025433292703,0.313034768947366,true
41,0.82,2,0.1405323291907966,0.3132016288456144,true
42,0.84,2,0.14054823006885533,0.3133167470407212,true
43,0.86,2,0.14059958394570288,0.31351164394228076,true
44,0.88,2,0.14072559911375646,0.31364999387832276,true
45,0.9,2,0.14081839364900686,0.31368573065244876,true
46,0.92,2,0.14085150077167521,0.3136999950927299,true
47,0.94,2,0.14087288797291894,0.31361544896061283,true
48,0.96,2,0.14092780795983678,0.31358122565495167,true
49,0.98,2,0.14093692660733742,0.3135795040845729,true
50,1.0,2,0.1409431885831107,0.3135852174280277,true
51,1.02,2,0.14094674523400305,0.3135884713852271,true
52,1.04,2,0.1409428007568166,0.31360814647527,true
53,1.06,2,0.14095387745414362,0.31362734860641767,true
54,1.08,2,0.14092885792858426,0.31368482257136987,true
55,1.1,2,0.14090104794554284,0.31374346947438236,true
56,1.12,2,0.14093729551527573,0.3137644877676878,true
57,1.14,2,0.14089185362461895,0.3138321776447777,true
58,1.16,2,0.14089485218401493,0.3139209804069521,true
59,1.18,2,0.14093720092349668,0.3139761274141396,true
60,1.2,2,0.1409576422069499,0.3140798567590485,true
61,1.22,2,0.14089616700974375,0.3141003075016796,true
62,1.24,2,0.14090448162712246,0.3142648971972308,true
63,1.26,2,0.14089266711391882,0.3144400244169684,true
64,1.28,2,0.14088655648499201,0.31456838546114246,true
65,1.3,2,0.14087936750978405,0.31475717173377527,true
66,1.32,2,0.14085823570634373,0.31492573428404663,true
67,1.34,2,0.14081506401838423,0.3150592978760686,true
68,1.36,2,0.1408005630986555,0.31512216357242684,true
69,1.38,2,0.1408049332388477,0.3151484411686476,true
70,1.4,2,0.14082701096007855,0.31521302843538457,true
71,1.42,2,0.14083840926945435,0.3152338575451319,true
72,1.44,2,0.14086131939834085,0.31522576048884504,true
73,1.46,2,0.1408841822313378,0.31515759765285983,true
74,1.48,2,0.1409135813562673,0.3151208392875201,true
75,1.5,2,0.14092811065352975,0.31510014260626346,true
76,1.52,2,0.14093360643589267,0.3151276120589003,true
77,1.54,2,0.14093133623319543,0.3151425764783463,true
78,1.56,2,0.14093231052851968,0.3151840265959271,true
79,1.58,2,0.14093140244744076,0.315214977026033,true
80,1.6,2,0.140933275364666,0.31522816312003293,true
81,1.62,2,0.14093386183369613,0.31523234407666706,true
82,1.64,2,0.14092419455387697,0.31522148494043184,true
83,1.66,2,0.1409231729626632,0.315206993479881,true
84,1.68,2,0.14092315404430739,0.31519009938814224,true
85,1.7,2,0.14092340944211085,0.3151807348020161,true
86,1.72,2,0.14092373105415962,0.3151764592536029,true
87,1.74,2,0.1409242513089444,0.3151710296854853,true
88,1.76,2,0.1409099679503075,0.3152091123357318,true
89,1.78,2,0.1409038667805586,0.3152322305665322,true
90,1.8,2,0.1409031384238599,0.3152440356205579,true
91,1.82,2,0.14090625995256864,0.3152517732280844,true
92,1.84,2,0.140911415204527,0.3152526245540959,true
93,1.86,2,0.14091928524054415,0.31524942735196393,true
94,1.88,2,0.14093408885396586,0.3152555190625349,true
95,1.9,2,0.14095410447441334,0.31525830006083905,true
96,1.92,2,0.14098976557511608,0.3152897991232635,true
97,1.94,2,0.1410228064835391,0.31528773702248014,true
98,1.96,2,0.14105507173937387,0.3153207495533694,true
99,1.98,2,0.1410965123977767,0.31532020092105095,true
100,2.0,2,0.14116086318506607,0.31525792169372285,true
101,2.02,2,0.1412631074390438,0.31515941381501766,true
102,2.04,2,0.14136049913475615,0.3152037395226816,true
103,2.06,2,0.14144869650954459,0.315141214356728,true
104,2.08,2,0.14149446001225016,0.31507850000721627,true
105,2.1,2,0.14155672978040035,0.31505886275388495,true
106,2.12,2,0.14157666026824667,0.31515054110614255,true
107,2.14,2,0.14158994095402563,0.31518245637239484,true
108,2.16,2,0.14159647724595817,0.3151531329208886,true
109,2.18,2,0.14162414534133097,0.3151883021443403,true
110,2.2,2,0.1416669292029964,0.31529626920095066,true
111,2.22,2,0.14169057714775948,0.3153060689092605,true
112,2.24,2,0.14168343546844103,0.31531032553931787,true
113,2.26,2,0.14167844102250707,0.3153001663822476,true
114,2.28,2,0.1416689818446018,0.3152888342871172,true
115,2.3,2,0.14167168716948272,0.3152863181457944,true
116,2.32,2,0.14167701268664337,0.31527500496901967,true
117,2.34,2,0.14168631105852422,0.3152824398828532,true
118,2.36,2,0.14169688641942227,0.3153008852797684,true
119,2.38,2,0.14171813173299744,0.31513826309322157,true
120,2.4,2,0.14172793144130727,0.314988183776577,true
121,2.42,2,0.14173169619411355,0.3149103536607727,true
122,2.44,2,0.14172463964739623,0.3148733682751632,true
123,2.46,2,0.1417168074480907,0.31484854739233986,true
124,2.48,2,0.1417146223779946,0.31485091218681616,true
125,2.5,2,0.14171402644978656,0.31484792308659815,true
126,2.52,2,0.1417138751029401,0.3148511392070859,true
127,2.54,2,0.14171600341796875,0.31485049598298837,true
127,2.54,0,0.12623809249929388,0.3685517813378539,false
128,2.56,0,0.12620800285437733,0.36879821184064115,true
128,2.56,2,0.14174733221519092,0.3148296857915968,true
128,2.56,3,0.11868734157314804,0.3953542105855036,true
128,2.56,4,0.09852807404999223,0.3952238631139694,true
129,2.58,0,0.1261907966097677,0.3689391157547176,true
129,2.58,2,0.14176289256284502,0.314882770698001,true
130,2.6,0,0.12618255766581224,0.36900654077482614,true
130,2.6,2,0.14178036366443603,0.31491750479926905,true
131,2.62,0,0.1261797955858639,0.36902912929166387,true
131,2.62,2,0.14179743748055498,0.31490433762362496,true
132,2.64,0,0.12617990909599877,0.36902818337387333,true
132,2.64,2,0.14181830442701393,0.3149287233842647,true
133,2.66,0,0.1261812239217276,0.3690174755844846,true
133,2.66,2,0.14190408025225865,0.31491154551718875,true
134,2.68,0,0.12618276576772613,0.3690048759595148,true
134,2.68,2,0.14198772776247467,0.3149559847349876,true
135,2.7,0,0.12618409005263287,0.36899405465999124,true
135,2.7,2,0.14208772073211096,0.3148475068827703,true
136,2.72,0,0.1261850454296013,0.3689861846239741,true
136,2.72,2,0.14214731355291396,0.31485242565528104,true
137,2.74,0,0.12618566027616515,0.36898122801475175,true
137,2.74,2,0.1423068047515742,0.3147987353614909,true
138,2.76,0,0.12618599134739183,0.3689784659348034,true
138,2.76,2,0.14242950920736097,0.3147052408470755,true
139,2.78,0,0.1261861426942383,0.3689772173233199,true
139,2.78,2,0.1425373343763028,0.3146607070374976,true
140,2.8,0,0.12618618053094993,0.3689768389562037,true
140,2.8,2,0.14262378180317878,0.3145290352810567,true
141,2.82,0,0.12618617107177202,0.36897695246633855,true
141,2.82,2,0.14265871454718285,0.31447050188817904,true
142,2.84,0,0.1261861426942383,0.3689772173233199,true
142,2.84,2,0.14276719239940014,0.31453826743869223,true
143,2.86,0,0.12618610485752668,0.36897748218030124,true
143,2.86,2,0.14294779648314487,0.31449740379014157,true
144,2.88,0,0.12618607647999297,0.3689777470372826,true
144,2.88,2,0.14302338477378562,0.31456183971003204,true
145,2.9,0,0.12618605756163717,0.3689778983841291,true
145,2.9,2,0.14314817970788946,0.3145649801570966,true
146,2.92,0,0.12618604810245926,0.36897801189426394,true
146,2.92,2,0.1432695787971253,0.3144718261730858,true
147,2.94,0,0.12618603864328135,0.3689780497309756,true
147,2.94,2,0.14333372148250073,0.3143878286732873,true
148,2.96,2,0.14343535088991463,0.3142872776121546,true
149,2.98,2,0.14355441356220788,0.31434011657993327,true
150,3.0,2,0.143677581517712,0.31437386692669916,true
151,3.02,2,0.14385116689145105,0.3143503892471383,true
152,3.04,2,0.14396394866961523,0.3142246578544219,true
153,3.06,2,0.14407074278816537,0.3141972451568525,true
152,3.04,4,0.09852807404999223,0.3952238631139694,false
153,3.06,4,0.10029444309530502,0.39526669427152433,true
154,3.08,2,0.14414559326292953,0.31421466896255396,true
154,3.08,4,0.10130436168353583,0.3952911746239431,true
155,3.1,2,0.1442675693620176,0.3142341548690388,true
155,3.1,4,0.10178772567449358,0.3953029040045456,true
156,3.12,2,0.14435084796429534,0.31415611665132054,true
156,3.12,4,0.10194967625940918,0.39530683902255415,true
156,3.12,5,0.08824493553496099,0.39501727466851894,true
157,3.14,2,0.1444486747821913,0.3140571168953643,true
157,3.14,4,0.10194276160036045,0.39530664983899605,true
158,3.16,2,0.14454905557812173,0.31407287588575444,true
158,3.16,4,0.10186602874919315,0.3953047958401266,true
159,3.18,2,0.14467942196801173,0.31409296717962515,true
159,3.18,4,0.10177560846759696,0.3953026013108526,true
160,3.2,2,0.14478654715778858,0.3141483033703708,true
160,3.2,4,0.10169797699452866,0.39530070947527157,true
161,3.22,2,0.1448921777974564,0.31399678625868466,true
161,3.22,4,0.10164169488599249,0.3952993473536532,true
161,3.22,0,0.12618603864328135,0.3689780497309756,false
162,3.24,0,0.12618300224717377,0.3689747579370645,true
162,3.24,2,0.1449875641474528,0.3138675928068549,true
162,3.24,4,0.1016059770302223,0.39529847710928595,true
163,3.26,0,0.1261812712176171,0.3689729039381951,true
163,3.26,2,0.14508116271282517,0.3138321776447777,true
163,3.26,4,0.10158626410346779,0.39529802306874645,true
164,3.28,0,0.12618043880996146,0.3689719958571162,true
164,3.28,2,0.14521041291972236,0.3138914866902435,true
164,3.28,4,0.10157736301705896,0.39529779604847676,true
165,3.3,0,0.1261801550346243,0.36897169316342326,true
165,3.3,2,0.14538959812678132,0.31397474637416545,true
165,3.3,4,0.10157483741655826,0.3952977582117651,true
166,3.32,0,0.1261801644938022,0.36897169316342326,true
165,3.3,1,0.12180074484805649,0.36201601911929604,false
166,3.32,1,0.12176024064826627,0.3620355050257808,true
166,3.32,2,0.14551997397584923,0.31401854236786675,true
166,3.32,4,0.10157552793654534,0.3952977582117651,true
167,3.34,0,0.1261803063814708,0.3689718445102697,true
167,3.34,1,0.12173708458075423,0.362046666855709,true
167,3.34,2,0.14570439010828978,0.3138444745760545,true
167,3.34,4,0.10157743869048219,0.39529779604847676,true
168,3.36,0,0.12618045772831726,0.36897203369382786,true
168,3.36,1,0.12172398361935548,0.36204965595592703,true
168,3.36,2,0.14581990558886856,0.3137227727931257,true
168,3.36,4,0.10157946295455392,0.39529783388518835,true
169,3.38,0,0.12618059015680794,0.3689721850406743,true
169,3.38,1,0.12171912160191219,0.36205010999646653,true
169,3.38,2,0.14597696577880714,0.31370971912761647,true
168,3.36,3,0.11868734157314804,0.3953542105855036,false
169,3.38,3,0.11871106519133438,0.3953576158895495,true
169,3.38,4,0.10158112776986523,0.3952978717219,true
170,3.4,0,0.12618068474858699,0.36897226071409756,true
170,3.4,1,0.12171872431644017,0.3620493910989457,true
170,3.4,2,0.14609106238270014,0.31376346617647405,true
170,3.4,3,0.11872462965245051,0.39535958339855376,true
170,3.4,4,0.10158229124874758,0.3952979095586116,true
171,3.42,0,0.12618075096283232,0.3689723363875208,true
171,3.42,1,0.12172030399915033,0.36204833167102035,true
171,3.42,2,0.14619935105135934,0.31380690272141487,true
171,3.42,3,0.11888127363856127,0.3953719560032538,true
171,3.42,4,0.10158301014626839,0.39529794739532326,true
172,3.44,0,0.12618078879954395,0.3689723742242324,true
172,3.44,1,0.1217223850182895,0.36204731007980656,true
172,3.44,2,0.14630046966316634,0.3138194266729614,true
172,3.44,3,0.12050077948771733,0.3953626103354834,true
172,3.44,4,0.1015833885133846,0.39529794739532326,true
173,3.46,0,0.12618079825872186,0.3689723742242324,true
173,3.46,1,0.12172424847633682,0.3620465533455741,true
173,3.46,2,0.14644271678050533,0.3138772033316066,true
173,3.46,3,0.12141739274509085,0.39535644295148925,true
173,3.46,4,0.10158354931940898,0.39529794739532326,true
174,3.48,1,0.1217256389754889,0.3620460614683231,true
174,3.48,2,0.14661952773391007,0.31362471895495997,true
174,3.48,3,0.12184922313482084,0.39535288630059684,true
174,3.48,4,0.1015835871561206,0.39529794739532326,true
175,3.5,1,0.1217265470565678,0.36204579661134173,true
175,3.5,2,0.14677622847508828,0.3135611911161484,true
175,3.5,3,0.12198783792784423,0.3953511836485739,true
175,3.5,4,0.10158355877858688,0.39529794739532326,true
176,3.52,1,0.12172706731135259,0.36204564526449523,true
176,3.52,2,0.14684384267875492,0.31373245899130064,true
176,3.52,3,0.12064888183617967,0.39543881347268806,true
176,3.52,4,0.10158351148269736,0.39529794739532326,true
177,3.54,1,0.12172731324997813,0.362045569591072,true
177,3.54,2,0.14693511428636258,0.3138730223749725,true
177,3.54,3,0.11981611473175818,0.3954892498092788,true
177,3.54,4,0.10158346418680783,0.39529794739532326,true
177,3.54,0,0.12618079825872186,0.3689723742242324,false
178,3.56,0,0.12618078879954395,0.3689723742242324,true
178,3.56,1,0.12172738892340136,0.362045569591072,true
178,3.56,2,0.14705814981337603,0.31377706847430176,true
178,3.56,3,0.11936792942343004,0.3955136544882743,true
