mass_A
t,x,y
1.800000000e0,2.570158820e-1,3.424382390e-1
1.820000000e0,2.570144493e-1,3.424405980e-1
1.840000000e0,2.570128170e-1,3.424434188e-1
1.860000000e0,2.570117330e-1,3.424449473e-1
1.880000000e0,2.570101189e-1,3.424461523e-1
1.900000000e0,2.570089751e-1,3.424473003e-1
1.920000000e0,2.570074046e-1,3.424483069e-1
1.940000000e0,2.570077464e-1,3.424499585e-1
1.960000000e0,2.570078721e-1,3.424514191e-1
1.980000000e0,2.570077282e-1,3.424525464e-1
2.000000000e0,2.570069092e-1,3.424535232e-1
2.020000000e0,2.570071104e-1,3.424549695e-1
2.040000000e0,2.570067601e-1,3.424559780e-1
2.060000000e0,2.570071750e-1,3.424567741e-1
2.080000000e0,2.570068794e-1,3.424570270e-1
2.100000000e0,2.570069021e-1,3.424575726e-1
2.120000000e0,2.570069930e-1,3.424584029e-1
2.140000000e0,2.570071200e-1,3.424589992e-1
2.160000000e0,2.570066932e-1,3.424588943e-1
2.180000000e0,2.570069995e-1,3.424590083e-1
2.200000000e0,2.568517777e-1,3.430531982e-1
2.220000000e0,2.568013618e-1,3.430597487e-1
2.240000000e0,2.567293784e-1,3.431189452e-1
2.260000000e0,2.566920409e-1,3.430979165e-1
2.280000000e0,2.566690847e-1,3.430742438e-1
2.300000000e0,2.566538805e-1,3.430604530e-1
2.320000000e0,2.566365062e-1,3.430447646e-1
2.340000000e0,2.566282283e-1,3.430344641e-1
2.360000000e0,2.566190470e-1,3.430245072e-1
2.380000000e0,2.566120561e-1,3.430187784e-1
2.400000000e0,2.566043891e-1,3.430126786e-1
2.420000000e0,2.565986702e-1,3.430073637e-1
2.440000000e0,2.565930357e-1,3.430023878e-1
2.460000000e0,2.565878911e-1,3.429980512e-1
2.480000000e0,2.565824153e-1,3.429937057e-1
2.500000000e0,2.565776437e-1,3.429892503e-1
2.520000000e0,2.565730998e-1,3.429855173e-1
2.540000000e0,2.565692268e-1,3.429806569e-1
2.560000000e0,2.565651404e-1,3.429788594e-1
2.580000000e0,2.565612646e-1,3.429766406e-1
2.600000000e0,2.565576724e-1,3.429746253e-1
2.620000000e0,2.565523198e-1,3.429867854e-1
2.640000000e0,2.565019069e-1,3.435466523e-1
2.660000000e0,2.564723055e-1,3.435274315e-1
2.680000000e0,2.564753909e-1,3.435073103e-1
2.700000000e0,2.564775464e-1,3.434954045e-1
2.720000000e0,2.564758380e-1,3.434891678e-1
2.740000000e0,2.564828722e-1,3.435174810e-1
2.760000000e0,2.564864659e-1,3.439006621e-1
2.780000000e0,2.565288171e-1,3.443100028e-1
2.800000000e0,2.564838063e-1,3.449388061e-1
2.820000000e0,2.565433740e-1,3.449351745e-1
2.840000000e0,2.565855148e-1,3.449682193e-1
2.860000000e0,2.564798413e-1,3.450498242e-1
2.880000000e0,2.564855252e-1,3.450051431e-1
2.900000000e0,2.564908279e-1,3.449830165e-1
2.920000000e0,2.564937602e-1,3.449669163e-1
2.940000000e0,2.564961082e-1,3.449545117e-1
2.960000000e0,2.564800639e-1,3.449469330e-1
2.980000000e0,2.564821329e-1,3.449387587e-1
3.000000000e0,2.564843134e-1,3.449315149e-1
3.020000000e0,2.564860611e-1,3.449255841e-1
3.040000000e0,2.564875192e-1,3.449202013e-1
3.060000000e0,2.564888989e-1,3.449166144e-1
3.080000000e0,2.564899765e-1,3.449128594e-1
3.100000000e0,2.564899777e-1,3.449103497e-1
3.120000000e0,2.564897037e-1,3.449071343e-1
3.140000000e0,2.565057400e-1,3.449978932e-1
3.160000000e0,2.563861039e-1,3.452483822e-1
3.180000000e0,2.563929527e-1,3.454420820e-1
3.200000000e0,2.563062110e-1,3.457638678e-1
3.220000000e0,2.560863632e-1,3.461845707e-1
3.240000000e0,2.559514526e-1,3.463723560e-1
3.260000000e0,2.559389657e-1,3.464242057e-1
3.280000000e0,2.556070352e-1,3.467537590e-1
3.300000000e0,2.557516662e-1,3.471730755e-1
3.320000000e0,2.557798106e-1,3.473487935e-1
3.340000000e0,2.545880512e-1,3.486012097e-1
3.360000000e0,2.545648364e-1,3.488026810e-1
3.380000000e0,2.545666084e-1,3.487741227e-1
3.400000000e0,2.545682167e-1,3.487512809e-1
3.420000000e0,2.545696596e-1,3.487332287e-1
3.440000000e0,2.545711546e-1,3.487193260e-1
3.460000000e0,2.545734445e-1,3.491004174e-1
3.480000000e0,2.545606684e-1,3.500370241e-1
3.500000000e0,2.545677853e-1,3.500331224e-1
3.520000000e0,2.545787888e-1,3.500407560e-1
3.540000000e0,2.545793122e-1,3.500429159e-1
3.560000000e0,2.545796973e-1,3.500443482e-1
3.580000000e0,2.545286297e-1,3.505863638e-1
3.600000000e0,2.541112391e-1,3.515429049e-1
3.620000000e0,2.541076450e-1,3.516363970e-1
3.640000000e0,2.538305683e-1,3.522762033e-1
3.660000000e0,2.537248733e-1,3.525623743e-1
3.680000000e0,2.537287338e-1,3.526956465e-1
3.700000000e0,2.535457734e-1,3.530325146e-1
3.720000000e0,2.534340916e-1,3.532806918e-1
3.740000000e0,2.532115713e-1,3.538049766e-1
3.760000000e0,2.531885310e-1,3.543766379e-1
3.780000000e0,2.531428692e-1,3.552439792e-1
3.800000000e0,2.531389488e-1,3.552602516e-1
3.820000000e0,2.531268303e-1,3.552688530e-1
3.840000000e0,2.531182274e-1,3.552752673e-1
3.860000000e0,2.531177432e-1,3.553225973e-1
3.880000000e0,2.531205842e-1,3.553628268e-1
3.900000000e0,2.530096614e-1,3.560475263e-1
3.920000000e0,2.530043049e-1,3.562135303e-1
3.940000000e0,2.530908724e-1,3.568047919e-1
3.960000000e0,2.529297260e-1,3.575507108e-1
3.980000000e0,2.530102057e-1,3.578144715e-1
4.000000000e0,2.528318199e-1,3.581715031e-1
4.020000000e0,2.527139815e-1,3.588877684e-1
4.040000000e0,2.524268968e-1,3.590334879e-1
4.060000000e0,2.524124417e-1,3.591638637e-1
4.080000000e0,2.522089756e-1,3.595605781e-1
4.100000000e0,2.518699637e-1,3.595541911e-1
4.120000000e0,2.515338811e-1,3.599502331e-1
4.140000000e0,2.516161831e-1,3.601925879e-1
4.160000000e0,2.516621283e-1,3.605876252e-1
4.180000000e0,2.516063788e-1,3.607217871e-1
4.200000000e0,2.516006322e-1,3.607166105e-1
4.220000000e0,2.515966875e-1,3.607160265e-1
4.240000000e0,2.515931475e-1,3.607148413e-1
4.260000000e0,2.515955855e-1,3.607496354e-1
4.280000000e0,2.515995993e-1,3.607980520e-1
4.300000000e0,2.514160697e-1,3.614392597e-1
4.320000000e0,2.510018227e-1,3.619607103e-1
4.340000000e0,2.509261644e-1,3.620010084e-1
4.360000000e0,2.510109185e-1,3.622106447e-1
4.380000000e0,2.506589999e-1,3.622377270e-1
4.400000000e0,2.505692534e-1,3.623995804e-1
4.420000000e0,2.505811244e-1,3.630148985e-1
4.440000000e0,2.505695429e-1,3.636569274e-1
4.460000000e0,2.505061853e-1,3.637396038e-1
4.480000000e0,2.503846252e-1,3.642573140e-1
4.500000000e0,2.502589421e-1,3.645607870e-1
4.520000000e0,2.502271516e-1,3.645526417e-1
4.540000000e0,2.502159516e-1,3.645331118e-1
4.560000000e0,2.502062202e-1,3.645192252e-1
4.580000000e0,2.501881939e-1,3.645344603e-1
4.600000000e0,2.500604829e-1,3.648604602e-1
4.620000000e0,2.498539247e-1,3.653804769e-1
4.640000000e0,2.498738678e-1,3.655809214e-1
4.660000000e0,2.496437760e-1,3.659513246e-1
4.680000000e0,2.495545645e-1,3.663137185e-1
4.700000000e0,2.495202122e-1,3.663934896e-1
4.720000000e0,2.491802110e-1,3.666048884e-1
4.740000000e0,2.490578478e-1,3.667361330e-1
4.760000000e0,2.490722180e-1,3.668231888e-1
4.780000000e0,2.488349596e-1,3.670365633e-1
4.800000000e0,2.483927100e-1,3.673676629e-1
4.820000000e0,2.484322090e-1,3.676226639e-1
4.840000000e0,2.481636395e-1,3.683692705e-1
4.860000000e0,2.479837263e-1,3.688412886e-1
4.880000000e0,2.480022905e-1,3.688293011e-1
4.900000000e0,2.480210555e-1,3.688327751e-1
4.920000000e0,2.480357419e-1,3.688370127e-1
4.940000000e0,2.480470023e-1,3.688388460e-1
4.960000000e0,2.480560935e-1,3.688408153e-1
4.980000000e0,2.480644030e-1,3.688417820e-1
5.000000000e0,2.480719158e-1,3.688439132e-1
5.020000000e0,2.480755470e-1,3.688547482e-1
5.040000000e0,2.479996865e-1,3.689220537e-1
5.060000000e0,2.477064343e-1,3.693186557e-1
5.080000000e0,2.472424781e-1,3.702586737e-1
5.100000000e0,2.470072993e-1,3.706190137e-1
5.120000000e0,2.470090782e-1,3.708087497e-1
5.140000000e0,2.467595824e-1,3.711635783e-1
5.160000000e0,2.467336587e-1,3.711757560e-1
5.180000000e0,2.467207226e-1,3.711823212e-1
5.200000000e0,2.467117558e-1,3.711862197e-1
5.220000000e0,2.467016701e-1,3.711901149e-1
5.240000000e0,2.466942855e-1,3.711926888e-1
5.260000000e0,2.466837418e-1,3.711949208e-1
5.280000000e0,2.466298468e-1,3.712454040e-1
5.300000000e0,2.465550620e-1,3.714219292e-1
5.320000000e0,2.462196781e-1,3.718761075e-1
5.340000000e0,2.458152314e-1,3.722755128e-1
5.360000000e0,2.458215859e-1,3.723586698e-1
5.380000000e0,2.455746398e-1,3.726089660e-1
5.400000000e0,2.451073508e-1,3.726644919e-1
5.420000000e0,2.442648528e-1,3.723452135e-1
5.440000000e0,2.442553756e-1,3.726834770e-1
5.460000000e0,2.441791450e-1,3.731229821e-1
5.480000000e0,2.438860263e-1,3.734598691e-1
5.500000000e0,2.437640775e-1,3.737449052e-1
5.520000000e0,2.434409711e-1,3.745014339e-1
5.540000000e0,2.433963092e-1,3.745262475e-1
5.560000000e0,2.433714581e-1,3.745377403e-1
5.580000000e0,2.433510084e-1,3.745449547e-1
5.600000000e0,2.433361081e-1,3.745518915e-1
5.620000000e0,2.433242251e-1,3.745615305e-1
5.640000000e0,2.432414239e-1,3.746930414e-1
5.660000000e0,2.432278991e-1,3.748424158e-1
5.680000000e0,2.429035829e-1,3.753555001e-1
5.700000000e0,2.427260676e-1,3.757123265e-1
5.720000000e0,2.426105454e-1,3.758769173e-1
5.740000000e0,2.423581329e-1,3.760638580e-1
5.760000000e0,2.414241744e-1,3.757217621e-1
5.780000000e0,2.414924472e-1,3.759599354e-1
5.800000000e0,2.415561899e-1,3.762236700e-1
5.820000000e0,2.417159182e-1,3.765483970e-1
5.840000000e0,2.416676613e-1,3.766952629e-1
5.860000000e0,2.416193018e-1,3.771026342e-1
5.880000000e0,2.412485993e-1,3.776699169e-1
5.900000000e0,2.411669791e-1,3.778542055e-1
5.920000000e0,2.407593718e-1,3.784516294e-1
5.940000000e0,2.404696196e-1,3.785679007e-1
5.960000000e0,2.404427439e-1,3.785484808e-1
5.980000000e0,2.404238855e-1,3.785359967e-1
6.000000000e0,2.404074381e-1,3.785250239e-1
6.020000000e0,2.403928751e-1,3.785131289e-1
6.040000000e0,2.403786106e-1,3.785003814e-1
6.060000000e0,2.403689629e-1,3.784908141e-1
6.080000000e0,2.403598595e-1,3.784814675e-1
6.100000000e0,2.403380594e-1,3.785730957e-1
6.120000000e0,2.402166060e-1,3.788601363e-1
6.140000000e0,2.401704299e-1,3.789933692e-1
6.160000000e0,2.397691776e-1,3.792868964e-1
6.180000000e0,2.392658592e-1,3.794034446e-1
6.200000000e0,2.391954832e-1,3.796605788e-1
6.220000000e0,2.392500471e-1,3.798780623e-1
6.240000000e0,2.392363338e-1,3.803051394e-1
6.260000000e0,2.391381425e-1,3.805212671e-1
6.280000000e0,2.388497617e-1,3.808246563e-1
6.300000000e0,2.388429763e-1,3.808295349e-1
6.320000000e0,2.388400827e-1,3.808315198e-1
6.340000000e0,2.388358920e-1,3.808310314e-1
6.360000000e0,2.388335029e-1,3.808320908e-1
6.380000000e0,2.388305104e-1,3.808328677e-1
6.400000000e0,2.388295495e-1,3.808346857e-1
6.420000000e0,2.388314561e-1,3.808367838e-1
6.440000000e0,2.388328180e-1,3.808368234e-1
6.460000000e0,2.388326352e-1,3.808380040e-1
6.480000000e0,2.388338798e-1,3.808357267e-1
6.500000000e0,2.388322091e-1,3.808352907e-1
6.520000000e0,2.388313543e-1,3.808355942e-1
6.540000000e0,2.388299016e-1,3.808356506e-1
6.560000000e0,2.388290144e-1,3.808355690e-1
6.580000000e0,2.388273879e-1,3.808350304e-1
6.600000000e0,2.388262622e-1,3.808347107e-1
6.620000000e0,2.388250608e-1,3.808347863e-1
6.640000000e0,2.388241989e-1,3.808353189e-1
6.660000000e0,2.388234423e-1,3.808355127e-1
6.680000000e0,2.388230063e-1,3.808356927e-1
6.700000000e0,2.388218829e-1,3.808354840e-1
6.720000000e0,2.388212533e-1,3.808354409e-1
6.740000000e0,2.388208406e-1,3.808356901e-1
6.760000000e0,2.388205343e-1,3.808358223e-1
6.780000000e0,2.388203333e-1,3.808359509e-1
6.800000000e0,2.388201195e-1,3.808361387e-1
6.820000000e0,2.388193169e-1,3.808462202e-1
6.840000000e0,2.388185892e-1,3.808551891e-1
6.860000000e0,2.388185800e-1,3.808661242e-1
6.880000000e0,2.388172545e-1,3.808756982e-1
6.900000000e0,2.382218653e-1,3.816483642e-1
6.920000000e0,2.379424927e-1,3.818797670e-1
6.940000000e0,2.375827457e-1,3.822665956e-1
6.960000000e0,2.374645298e-1,3.823898734e-1
6.980000000e0,2.372847108e-1,3.825691535e-1
7.000000000e0,2.372747123e-1,3.827297472e-1
7.020000000e0,2.369953685e-1,3.828612881e-1
7.040000000e0,2.368759596e-1,3.828447462e-1
7.060000000e0,2.368444778e-1,3.829009538e-1
7.080000000e0,2.368084581e-1,3.829672464e-1
7.100000000e0,2.367557234e-1,3.829253176e-1
7.120000000e0,2.366972914e-1,3.828926373e-1
7.140000000e0,2.363183264e-1,3.829293568e-1
7.160000000e0,2.359433411e-1,3.830761131e-1
7.180000000e0,2.358629401e-1,3.836104233e-1
7.200000000e0,2.355482960e-1,3.841144909e-1
7.220000000e0,2.355223095e-1,3.841245754e-1
7.240000000e0,2.355043360e-1,3.841328786e-1
7.260000000e0,2.354895400e-1,3.841385626e-1
7.280000000e0,2.354774097e-1,3.841434200e-1
7.300000000e0,2.353060798e-1,3.843016580e-1
7.320000000e0,2.350044987e-1,3.848794068e-1
7.340000000e0,2.348828618e-1,3.851413716e-1
7.360000000e0,2.344662575e-1,3.857456474e-1
7.380000000e0,2.342865830e-1,3.860991297e-1
7.400000000e0,2.341672750e-1,3.862094044e-1
7.420000000e0,2.339641995e-1,3.865569955e-1
7.440000000e0,2.339620720e-1,3.865617949e-1
7.460000000e0,2.339577898e-1,3.865628469e-1
7.480000000e0,2.339553802e-1,3.865639688e-1
7.500000000e0,2.339419301e-1,3.865699141e-1
7.520000000e0,2.339034782e-1,3.867741547e-1
7.540000000e0,2.335540748e-1,3.870049512e-1
7.560000000e0,2.330466653e-1,3.875280706e-1
7.580000000e0,2.329768962e-1,3.875814730e-1
7.600000000e0,2.328562295e-1,3.875651948e-1
7.620000000e0,2.327275236e-1,3.876102954e-1
7.640000000e0,2.324899422e-1,3.878655129e-1
7.660000000e0,2.322313355e-1,3.879917625e-1
7.680000000e0,2.320247844e-1,3.880746991e-1
7.700000000e0,2.320028434e-1,3.881411981e-1
7.720000000e0,2.319110106e-1,3.884284568e-1
7.740000000e0,2.315422485e-1,3.889263223e-1
7.760000000e0,2.314958618e-1,3.889852784e-1
7.780000000e0,2.314940957e-1,3.889859677e-1
7.800000000e0,2.314927345e-1,3.889864053e-1
7.820000000e0,2.314909917e-1,3.889865735e-1
7.840000000e0,2.314902234e-1,3.889847853e-1
7.860000000e0,2.314899939e-1,3.889847759e-1
7.880000000e0,2.314900272e-1,3.889845818e-1
7.900000000e0,2.314899734e-1,3.889843035e-1
7.920000000e0,2.314902748e-1,3.889840767e-1
7.940000000e0,2.314361385e-1,3.890526053e-1
7.960000000e0,2.310601032e-1,3.894296570e-1
7.980000000e0,2.308432206e-1,3.897371613e-1
8.000000000e0,2.308573498e-1,3.898816026e-1
8.020000000e0,2.305795367e-1,3.903495091e-1
8.040000000e0,2.304261371e-1,3.906951606e-1
8.060000000e0,2.304354556e-1,3.908495207e-1
8.080000000e0,2.300038319e-1,3.911218377e-1
8.100000000e0,2.290722127e-1,3.908025809e-1
8.120000000e0,2.289878363e-1,3.909072523e-1
8.140000000e0,2.288994344e-1,3.911775078e-1
8.160000000e0,2.286122304e-1,3.914048909e-1
8.180000000e0,2.285216214e-1,3.913737833e-1
8.200000000e0,2.280656114e-1,3.916110704e-1
8.220000000e0,2.276514138e-1,3.917337747e-1
8.240000000e0,2.276767445e-1,3.918034906e-1
8.260000000e0,2.276690644e-1,3.918035085e-1
8.280000000e0,2.276618586e-1,3.918018788e-1
8.300000000e0,2.276542752e-1,3.917992980e-1
8.320000000e0,2.276509358e-1,3.917978434e-1
8.340000000e0,2.276443018e-1,3.918007549e-1
8.360000000e0,2.276388295e-1,3.918034762e-1
8.380000000e0,2.276340942e-1,3.918058849e-1
8.400000000e0,2.276298278e-1,3.918087664e-1
8.420000000e0,2.276276637e-1,3.918127481e-1
8.440000000e0,2.276264659e-1,3.918165982e-1
8.460000000e0,2.276367738e-1,3.918557873e-1
8.480000000e0,2.275918669e-1,3.920165404e-1
8.500000000e0,2.274223058e-1,3.923809306e-1
8.520000000e0,2.272222605e-1,3.927400317e-1
8.540000000e0,2.271403390e-1,3.928525973e-1
8.560000000e0,2.267620019e-1,3.933713794e-1
8.580000000e0,2.265642505e-1,3.935786140e-1
8.600000000e0,2.265712182e-1,3.937027258e-1
8.620000000e0,2.260738217e-1,3.940201484e-1
8.640000000e0,2.260443422e-1,3.943294109e-1
8.660000000e0,2.260333430e-1,3.944614195e-1
8.680000000e0,2.256767115e-1,3.949422558e-1
8.700000000e0,2.254902278e-1,3.952484096e-1
8.720000000e0,2.255091280e-1,3.952459091e-1
8.740000000e0,2.255152460e-1,3.952450305e-1
8.760000000e0,2.255201424e-1,3.952424500e-1
8.780000000e0,2.255252434e-1,3.952407827e-1
8.800000000e0,2.255321310e-1,3.952387654e-1
8.820000000e0,2.255410261e-1,3.952357507e-1
8.840000000e0,2.255489891e-1,3.952342192e-1
8.860000000e0,2.255555425e-1,3.952321796e-1
8.880000000e0,2.255626919e-1,3.952308400e-1
8.900000000e0,2.255681385e-1,3.952288542e-1
8.920000000e0,2.255728009e-1,3.952270805e-1
8.940000000e0,2.255770870e-1,3.952255193e-1
8.960000000e0,2.255807809e-1,3.952242668e-1
8.980000000e0,2.255853681e-1,3.952308017e-1
9.000000000e0,2.254059416e-1,3.954104693e-1
9.020000000e0,2.253390834e-1,3.955684803e-1
9.040000000e0,2.251307190e-1,3.958268682e-1
9.060000000e0,2.247258135e-1,3.962573352e-1
9.080000000e0,2.245387321e-1,3.965126061e-1
9.100000000e0,2.242913932e-1,3.968002816e-1
9.120000000e0,2.241081126e-1,3.970789243e-1
9.140000000e0,2.239028897e-1,3.971681148e-1
9.160000000e0,2.233463303e-1,3.972889107e-1
9.180000000e0,2.233855505e-1,3.975987006e-1
9.200000000e0,2.233471478e-1,3.976510203e-1
9.220000000e0,2.231405468e-1,3.981601315e-1
9.240000000e0,2.228516799e-1,3.984604120e-1
9.260000000e0,2.228273839e-1,3.984767339e-1
9.280000000e0,2.228117955e-1,3.984859967e-1
9.300000000e0,2.227979577e-1,3.984964693e-1
9.320000000e0,2.227879087e-1,3.985010527e-1
9.340000000e0,2.227787332e-1,3.985070914e-1
9.360000000e0,2.227694993e-1,3.985089273e-1
9.380000000e0,2.227646161e-1,3.985149703e-1
9.400000000e0,2.227597382e-1,3.985193884e-1
9.420000000e0,2.227559815e-1,3.985230544e-1
9.440000000e0,2.227526223e-1,3.985257250e-1
9.460000000e0,2.227476999e-1,3.985289970e-1
9.480000000e0,2.227434259e-1,3.985318751e-1
9.500000000e0,2.227397705e-1,3.985340989e-1
9.520000000e0,2.227364149e-1,3.985363335e-1
9.540000000e0,2.227332112e-1,3.985382393e-1
9.560000000e0,2.227303039e-1,3.985398999e-1
9.580000000e0,2.227276484e-1,3.985427674e-1
9.600000000e0,2.226532896e-1,3.989345032e-1
9.620000000e0,2.225400523e-1,3.991136092e-1
9.640000000e0,2.220173679e-1,3.996966714e-1
9.660000000e0,2.217847643e-1,4.000076207e-1
9.680000000e0,2.217113132e-1,4.000861847e-1
9.700000000e0,2.214014462e-1,4.005191180e-1
9.720000000e0,2.211240357e-1,4.007235511e-1
9.740000000e0,2.211228527e-1,4.007496275e-1
9.760000000e0,2.210406663e-1,4.008880549e-1
9.780000000e0,2.208295400e-1,4.009776678e-1
9.800000000e0,2.207414937e-1,4.010808518e-1
9.820000000e0,2.205665731e-1,4.014701128e-1
9.840000000e0,2.202964377e-1,4.021937688e-1
9.860000000e0,2.202054067e-1,4.024237958e-1
9.880000000e0,2.202098272e-1,4.024542389e-1
9.900000000e0,2.202125711e-1,4.024494873e-1
9.920000000e0,2.202146344e-1,4.024460369e-1
9.940000000e0,2.202154081e-1,4.024454841e-1
9.960000000e0,2.202147545e-1,4.024437446e-1
9.980000000e0,2.202157632e-1,4.024442792e-1
1.000000000e1,2.202163876e-1,4.024431019e-1
1.002000000e1,2.202180102e-1,4.024401131e-1
1.004000000e1,2.202199665e-1,4.024383218e-1
1.006000000e1,2.202213279e-1,4.024363195e-1
1.008000000e1,2.202231024e-1,4.024350443e-1
1.010000000e1,2.202245801e-1,4.024337055e-1
1.012000000e1,2.202258151e-1,4.024324534e-1
1.014000000e1,2.202270079e-1,4.024313090e-1
1.016000000e1,2.202280695e-1,4.024303257e-1
1.018000000e1,2.202290269e-1,4.024294708e-1
1.020000000e1,2.202298837e-1,4.024289277e-1
1.022000000e1,2.202305820e-1,4.024284366e-1
1.024000000e1,2.202312769e-1,4.024279867e-1
1.026000000e1,2.202315143e-1,4.024350724e-1
1.028000000e1,2.202310341e-1,4.024415575e-1
1.030000000e1,2.202309776e-1,4.024478783e-1
1.032000000e1,2.202311460e-1,4.024545870e-1
1.034000000e1,2.200967800e-1,4.027192120e-1
1.036000000e1,2.197521914e-1,4.030176262e-1
1.038000000e1,2.194558901e-1,4.034512044e-1
1.040000000e1,2.194326678e-1,4.035591117e-1
1.042000000e1,2.192485753e-1,4.038927159e-1
1.044000000e1,2.192428016e-1,4.039700444e-1
1.046000000e1,2.192467795e-1,4.039485679e-1
1.048000000e1,2.192485898e-1,4.039279207e-1
1.050000000e1,2.192501962e-1,4.039205938e-1
1.052000000e1,2.192412866e-1,4.040708610e-1
1.054000000e1,2.192381555e-1,4.044426782e-1
1.056000000e1,2.188958008e-1,4.048453693e-1
1.058000000e1,2.188848584e-1,4.049424812e-1
1.060000000e1,2.187327734e-1,4.052652321e-1
1.062000000e1,2.185486078e-1,4.054779642e-1
1.064000000e1,2.185174393e-1,4.054541461e-1
1.066000000e1,2.184715695e-1,4.054331748e-1
1.068000000e1,2.184418547e-1,4.054157506e-1
1.070000000e1,2.184181958e-1,4.054021738e-1
1.072000000e1,2.184066112e-1,4.053860872e-1
1.074000000e1,2.183943721e-1,4.053749445e-1
1.076000000e1,2.183818210e-1,4.053625155e-1
1.078000000e1,2.183728378e-1,4.053528969e-1
1.080000000e1,2.183639591e-1,4.053429182e-1
1.082000000e1,2.183552681e-1,4.053387459e-1
1.084000000e1,2.183514147e-1,4.053343335e-1
1.086000000e1,2.183449942e-1,4.053298822e-1
1.088000000e1,2.183422431e-1,4.053231922e-1
1.090000000e1,2.183368499e-1,4.053193571e-1
1.092000000e1,2.183318262e-1,4.053161312e-1
1.094000000e1,2.183272001e-1,4.053132796e-1
1.096000000e1,2.183231513e-1,4.053103659e-1
1.098000000e1,2.183180842e-1,4.053076269e-1
1.100000000e1,2.183138838e-1,4.053046118e-1
1.102000000e1,2.183101548e-1,4.053023276e-1
1.104000000e1,2.183072932e-1,4.053003132e-1
1.106000000e1,2.183049927e-1,4.052988199e-1
1.108000000e1,2.183030336e-1,4.052973639e-1
1.110000000e1,2.183011312e-1,4.052961448e-1
1.112000000e1,2.182992933e-1,4.052947508e-1
1.114000000e1,2.182981605e-1,4.052937747e-1
1.116000000e1,2.182971219e-1,4.052928656e-1
1.118000000e1,2.182961635e-1,4.052922292e-1
1.120000000e1,2.182953334e-1,4.052920910e-1
1.122000000e1,2.182945505e-1,4.052916539e-1
1.124000000e1,2.182938103e-1,4.052912995e-1
1.126000000e1,2.182930618e-1,4.052910834e-1
1.128000000e1,2.182926708e-1,4.052911383e-1
1.130000000e1,2.182896666e-1,4.052997932e-1
1.132000000e1,2.182561770e-1,4.054655328e-1
1.134000000e1,2.181656985e-1,4.058342558e-1
1.136000000e1,2.181524393e-1,4.061605378e-1
1.138000000e1,2.177881098e-1,4.066310801e-1
1.140000000e1,2.176339777e-1,4.070857010e-1
1.142000000e1,2.176501527e-1,4.072396421e-1
1.144000000e1,2.174452855e-1,4.073739757e-1
1.146000000e1,2.173091956e-1,4.076949069e-1
1.148000000e1,2.172805313e-1,4.077823916e-1
1.150000000e1,2.171527477e-1,4.080036516e-1
1.152000000e1,2.166756932e-1,4.082324235e-1
1.154000000e1,2.164137540e-1,4.082100201e-1
1.156000000e1,2.163940451e-1,4.083572479e-1
1.158000000e1,2.163424867e-1,4.086184251e-1
1.160000000e1,2.162448642e-1,4.086884948e-1
1.162000000e1,2.161433195e-1,4.090971706e-1
1.164000000e1,2.161483317e-1,4.091250631e-1
1.166000000e1,2.161689847e-1,4.091249536e-1
1.168000000e1,2.161864250e-1,4.091252651e-1
1.170000000e1,2.162029757e-1,4.091293627e-1
1.172000000e1,2.162166941e-1,4.091323579e-1
1.174000000e1,2.162265868e-1,4.091318639e-1
1.176000000e1,2.154243985e-1,4.092136705e-1
1.178000000e1,2.154106021e-1,4.096373053e-1
1.180000000e1,2.155310940e-1,4.100185022e-1
1.182000000e1,2.156849232e-1,4.104760609e-1
1.184000000e1,2.157045108e-1,4.105859695e-1
1.186000000e1,2.156600544e-1,4.111381298e-1
1.188000000e1,2.155717749e-1,4.115779944e-1
1.190000000e1,2.154848514e-1,4.117428895e-1
1.192000000e1,2.153940462e-1,4.120436576e-1
1.194000000e1,2.147465285e-1,4.123364299e-1
1.196000000e1,2.144729833e-1,4.123484710e-1
1.198000000e1,2.146699034e-1,4.126185748e-1
1.200000000e1,2.139861779e-1,4.139543927e-1
1.202000000e1,2.138557237e-1,4.141977338e-1
1.204000000e1,2.137682570e-1,4.148558265e-1
1.206000000e1,2.137090227e-1,4.149235090e-1
1.208000000e1,2.137313917e-1,4.149151302e-1
1.210000000e1,2.137564773e-1,4.149181753e-1
1.212000000e1,2.137722745e-1,4.149194183e-1
1.214000000e1,2.137861413e-1,4.149205153e-1
1.216000000e1,2.137965608e-1,4.149222585e-1
1.218000000e1,2.138038900e-1,4.149222072e-1
1.220000000e1,2.138097461e-1,4.149223558e-1
1.222000000e1,2.138145578e-1,4.149219952e-1
1.224000000e1,2.138189136e-1,4.149213700e-1
1.226000000e1,2.138223694e-1,4.149205071e-1
1.228000000e1,2.138253007e-1,4.149196371e-1
1.230000000e1,2.138277933e-1,4.149188916e-1
1.232000000e1,2.138299711e-1,4.149181790e-1
1.234000000e1,2.137281342e-1,4.153862156e-1
1.236000000e1,2.132895041e-1,4.157336115e-1
1.238000000e1,2.132956713e-1,4.158392113e-1
1.240000000e1,2.130683976e-1,4.161408384e-1
1.242000000e1,2.128011251e-1,4.162898004e-1
1.244000000e1,2.128005241e-1,4.163695339e-1
1.246000000e1,2.126944227e-1,4.164271467e-1
1.248000000e1,2.124761892e-1,4.165045534e-1
1.250000000e1,2.123418578e-1,4.165298996e-1
1.252000000e1,2.114380292e-1,4.163841491e-1
1.254000000e1,2.117571656e-1,4.167643547e-1
