mass_A
t,x,y
1.200000000e0,1.721709929e-1,4.367890650e-1
1.220000000e0,1.718922481e-1,4.383456670e-1
1.240000000e0,1.716429486e-1,4.397155743e-1
1.260000000e0,1.716297844e-1,4.407322376e-1
1.280000000e0,1.715509200e-1,4.419011621e-1
1.300000000e0,1.715363477e-1,4.432755740e-1
1.320000000e0,1.714676645e-1,4.439190496e-1
1.340000000e0,1.712204312e-1,4.452575819e-1
1.360000000e0,1.711238139e-1,4.467577621e-1
1.380000000e0,1.710159483e-1,4.475783673e-1
1.400000000e0,1.707749164e-1,4.492399563e-1
1.420000000e0,1.706053149e-1,4.507768800e-1
1.440000000e0,1.705439850e-1,4.516878536e-1
1.460000000e0,1.704597860e-1,4.529200065e-1
1.480000000e0,1.699796866e-1,4.545502683e-1
1.500000000e0,1.699063567e-1,4.551827398e-1
1.520000000e0,1.696541262e-1,4.571424157e-1
1.540000000e0,1.694401704e-1,4.585471490e-1
1.560000000e0,1.690250246e-1,4.594409875e-1
1.580000000e0,1.687169074e-1,4.608768302e-1
1.600000000e0,1.684211880e-1,4.629657880e-1
1.620000000e0,1.684196526e-1,4.635442709e-1
1.640000000e0,1.680629012e-1,4.655638418e-1
1.660000000e0,1.680293014e-1,4.670334838e-1
1.680000000e0,1.680258811e-1,4.681539570e-1
1.700000000e0,1.679177331e-1,4.698326951e-1
1.720000000e0,1.677095302e-1,4.718871879e-1
1.740000000e0,1.676803953e-1,4.726212098e-1
1.760000000e0,1.677029264e-1,4.747783319e-1
1.780000000e0,1.676728356e-1,4.764452543e-1
1.800000000e0,1.676175063e-1,4.775602762e-1
1.820000000e0,1.676080906e-1,4.789858956e-1
1.840000000e0,1.676380570e-1,4.809066742e-1
1.860000000e0,1.676310241e-1,4.816044619e-1
1.880000000e0,1.675670212e-1,4.833579391e-1
1.900000000e0,1.675925224e-1,4.846831821e-1
1.920000000e0,1.677621196e-1,4.854462552e-1
1.940000000e0,1.679098543e-1,4.867463090e-1
1.960000000e0,1.678312221e-1,4.883716343e-1
1.980000000e0,1.677208567e-1,4.889577875e-1
2.000000000e0,1.680765012e-1,4.905694972e-1
2.020000000e0,1.680901130e-1,4.916224886e-1
2.040000000e0,1.681969143e-1,4.924270180e-1
2.060000000e0,1.682160351e-1,4.939685666e-1
2.080000000e0,1.683837302e-1,4.951525072e-1
2.100000000e0,1.683762130e-1,4.958505699e-1
2.120000000e0,1.682898825e-1,4.971677910e-1
2.140000000e0,1.679492974e-1,4.985206206e-1
2.160000000e0,1.678351463e-1,4.991256077e-1
2.180000000e0,1.674203453e-1,5.002766301e-1
2.200000000e0,1.670102445e-1,5.016301483e-1
2.220000000e0,1.670004522e-1,5.020108246e-1
2.240000000e0,1.667681583e-1,5.035463854e-1
2.260000000e0,1.666697054e-1,5.046334104e-1
2.280000000e0,1.665821784e-1,5.055973787e-1
2.300000000e0,1.663795997e-1,5.069858066e-1
2.320000000e0,1.660145742e-1,5.085616175e-1
2.340000000e0,1.658881514e-1,5.092393266e-1
2.360000000e0,1.658006223e-1,5.106053606e-1
2.380000000e0,1.655675084e-1,5.119827306e-1
2.400000000e0,1.654713377e-1,5.127780785e-1
2.420000000e0,1.651226145e-1,5.142180993e-1
2.440000000e0,1.648906155e-1,5.160939893e-1
2.460000000e0,1.647600187e-1,5.168143063e-1
2.480000000e0,1.644390872e-1,5.183807244e-1
2.500000000e0,1.640569281e-1,5.199158549e-1
2.520000000e0,1.640264569e-1,5.207067264e-1
2.540000000e0,1.636311089e-1,5.223147443e-1
2.560000000e0,1.634339016e-1,5.233730785e-1
2.580000000e0,1.633059631e-1,5.243279816e-1
2.600000000e0,1.631594410e-1,5.250318471e-1
2.620000000e0,1.631037443e-1,5.267009127e-1
2.640000000e0,1.629299654e-1,5.274343729e-1
2.660000000e0,1.629153772e-1,5.285783933e-1
2.680000000e0,1.627838783e-1,5.297363711e-1
2.700000000e0,1.627701505e-1,5.300710330e-1
2.720000000e0,1.629554695e-1,5.315000640e-1
2.740000000e0,1.629800123e-1,5.326546817e-1
2.760000000e0,1.629502519e-1,5.334378158e-1
2.780000000e0,1.629517589e-1,5.346332029e-1
2.800000000e0,1.630627574e-1,5.361425722e-1
2.820000000e0,1.630759284e-1,5.367049500e-1
2.840000000e0,1.632779398e-1,5.384754061e-1
2.860000000e0,1.634046228e-1,5.399545413e-1
2.880000000e0,1.635659889e-1,5.405136668e-1
2.900000000e0,1.640041910e-1,5.419228672e-1
2.920000000e0,1.640847575e-1,5.430498379e-1
2.940000000e0,1.640758527e-1,5.436503539e-1
2.960000000e0,1.643943351e-1,5.447613126e-1
2.980000000e0,1.645673524e-1,5.461555270e-1
3.000000000e0,1.645710664e-1,5.470727890e-1
3.020000000e0,1.644289891e-1,5.483145569e-1
3.040000000e0,1.642997193e-1,5.502476367e-1
3.060000000e0,1.642977867e-1,5.509496326e-1
3.080000000e0,1.642656529e-1,5.526801595e-1
3.100000000e0,1.640866520e-1,5.542007739e-1
3.120000000e0,1.637851016e-1,5.552461094e-1
3.140000000e0,1.637826797e-1,5.563438846e-1
3.160000000e0,1.637520705e-1,5.580589630e-1
3.180000000e0,1.637028056e-1,5.585007569e-1
3.200000000e0,1.633107455e-1,5.603145835e-1
3.220000000e0,1.630556874e-1,5.615759117e-1
3.240000000e0,1.630505768e-1,5.621280582e-1
3.260000000e0,1.628875288e-1,5.639277724e-1
3.280000000e0,1.629713582e-1,5.650675662e-1
3.300000000e0,1.627756130e-1,5.659834883e-1
3.320000000e0,1.627510002e-1,5.671176060e-1
3.340000000e0,1.629326829e-1,5.690839433e-1
3.360000000e0,1.627684893e-1,5.695157800e-1
3.380000000e0,1.627541942e-1,5.712990217e-1
3.400000000e0,1.629331943e-1,5.724340792e-1
3.420000000e0,1.630331380e-1,5.731270813e-1
3.440000000e0,1.631291700e-1,5.747717718e-1
3.460000000e0,1.632307953e-1,5.762305869e-1
3.480000000e0,1.633488848e-1,5.773098118e-1
3.500000000e0,1.636126717e-1,5.781798984e-1
3.520000000e0,1.639453212e-1,5.799057806e-1
3.540000000e0,1.640062514e-1,5.803385332e-1
3.560000000e0,1.638013899e-1,5.819912054e-1
3.580000000e0,1.639160043e-1,5.830158870e-1
3.600000000e0,1.639356733e-1,5.836897165e-1
3.620000000e0,1.638843302e-1,5.854784633e-1
3.640000000e0,1.634820978e-1,5.867883450e-1
3.660000000e0,1.633813481e-1,5.874400877e-1
3.680000000e0,1.633372787e-1,5.888259464e-1
3.700000000e0,1.630646345e-1,5.908682955e-1
3.720000000e0,1.630515906e-1,5.915117903e-1
3.740000000e0,1.626323337e-1,5.932354678e-1
3.760000000e0,1.625783367e-1,5.952112276e-1
3.780000000e0,1.624955292e-1,5.961407629e-1
3.800000000e0,1.623143310e-1,5.972470697e-1
3.820000000e0,1.620138191e-1,5.990590964e-1
3.840000000e0,1.619586869e-1,5.996352179e-1
3.860000000e0,1.619462425e-1,6.014757990e-1
3.880000000e0,1.617975337e-1,6.029627531e-1
3.900000000e0,1.617052054e-1,6.039042181e-1
3.920000000e0,1.618258003e-1,6.053635974e-1
3.940000000e0,1.618918282e-1,6.072711855e-1
3.960000000e0,1.619045532e-1,6.079609432e-1
3.980000000e0,1.619929484e-1,6.094567729e-1
4.000000000e0,1.621333504e-1,6.107903562e-1
4.020000000e0,1.621691420e-1,6.118302233e-1
4.040000000e0,1.621324263e-1,6.130379969e-1
4.060000000e0,1.621309969e-1,6.149488414e-1
4.080000000e0,1.622056648e-1,6.152816793e-1
4.100000000e0,1.625130022e-1,6.166589049e-1
4.120000000e0,1.624889265e-1,6.182233241e-1
4.140000000e0,1.624328698e-1,6.189603185e-1
4.160000000e0,1.624344905e-1,6.207081759e-1
4.180000000e0,1.626376348e-1,6.224184455e-1
4.200000000e0,1.626198677e-1,6.233186074e-1
4.220000000e0,1.625982178e-1,6.247457148e-1
4.240000000e0,1.625705743e-1,6.261043678e-1
4.260000000e0,1.626298113e-1,6.264731753e-1
4.280000000e0,1.628264016e-1,6.279937658e-1
4.300000000e0,1.628469394e-1,6.290944917e-1
4.320000000e0,1.627414804e-1,6.299564606e-1
4.340000000e0,1.628279351e-1,6.315954076e-1
4.360000000e0,1.629124963e-1,6.329018997e-1
4.380000000e0,1.628864399e-1,6.335480468e-1
4.400000000e0,1.628451289e-1,6.345821366e-1
4.420000000e0,1.628419464e-1,6.365129414e-1
4.440000000e0,1.628186186e-1,6.370580070e-1
4.460000000e0,1.631607495e-1,6.387180686e-1
4.480000000e0,1.631454658e-1,6.400019230e-1
4.500000000e0,1.630270540e-1,6.409348232e-1
4.520000000e0,1.632323584e-1,6.424757067e-1
4.540000000e0,1.635135651e-1,6.440820395e-1
4.560000000e0,1.634058977e-1,6.449226393e-1
4.580000000e0,1.635877715e-1,6.461049418e-1
4.600000000e0,1.636362973e-1,6.477457631e-1
4.620000000e0,1.637283598e-1,6.481660262e-1
4.640000000e0,1.640559996e-1,6.500467926e-1
4.660000000e0,1.641184783e-1,6.511253475e-1
4.680000000e0,1.641134319e-1,6.517902502e-1
4.700000000e0,1.643212248e-1,6.531277307e-1
4.720000000e0,1.646042192e-1,6.546445192e-1
4.740000000e0,1.647707901e-1,6.553029538e-1
4.760000000e0,1.641709317e-1,6.566753911e-1
4.780000000e0,1.642648053e-1,6.585079805e-1
4.800000000e0,1.643450198e-1,6.587810077e-1
4.820000000e0,1.646925938e-1,6.600907520e-1
4.840000000e0,1.646317962e-1,6.609283313e-1
4.860000000e0,1.646251295e-1,6.612100196e-1
4.880000000e0,1.646257193e-1,6.623034234e-1
4.900000000e0,1.647083422e-1,6.634206036e-1
4.920000000e0,1.646048014e-1,6.637756519e-1
4.940000000e0,1.644887007e-1,6.648412666e-1
4.960000000e0,1.645535098e-1,6.656181954e-1
4.980000000e0,1.643494191e-1,6.660247331e-1
5.000000000e0,1.640587853e-1,6.676674913e-1
5.020000000e0,1.639476385e-1,6.688160920e-1
5.040000000e0,1.636779043e-1,6.697233542e-1
5.060000000e0,1.635630974e-1,6.708482341e-1
5.080000000e0,1.631857743e-1,6.722554336e-1
5.100000000e0,1.631152613e-1,6.728380528e-1
5.120000000e0,1.630871979e-1,6.740528985e-1
5.140000000e0,1.628885363e-1,6.754128234e-1
5.160000000e0,1.627979755e-1,6.757152905e-1
5.180000000e0,1.624322870e-1,6.776626860e-1
5.200000000e0,1.627825533e-1,6.784962088e-1
5.220000000e0,1.627012798e-1,6.793512797e-1
5.240000000e0,1.623389138e-1,6.807052636e-1
5.260000000e0,1.618621270e-1,6.824610112e-1
5.280000000e0,1.618204228e-1,6.828950175e-1
5.300000000e0,1.616775635e-1,6.842983827e-1
5.320000000e0,1.612283483e-1,6.857266945e-1
5.340000000e0,1.611480693e-1,6.862376254e-1
5.360000000e0,1.606300852e-1,6.877712269e-1
5.380000000e0,1.602786477e-1,6.893248085e-1
5.400000000e0,1.598512636e-1,6.902067771e-1
5.420000000e0,1.592695915e-1,6.913605804e-1
5.440000000e0,1.586764738e-1,6.929348772e-1
5.460000000e0,1.585774978e-1,6.933625926e-1
5.480000000e0,1.581616097e-1,6.948777280e-1
5.500000000e0,1.576420865e-1,6.958394908e-1
5.520000000e0,1.575264520e-1,6.963053788e-1
5.540000000e0,1.570894325e-1,6.976535226e-1
5.560000000e0,1.570905465e-1,6.987206127e-1
5.580000000e0,1.568001187e-1,6.997397667e-1
5.600000000e0,1.566014335e-1,7.006508887e-1
5.620000000e0,1.561502284e-1,7.019190633e-1
5.640000000e0,1.561654981e-1,7.026037692e-1
5.660000000e0,1.560655397e-1,7.035129025e-1
5.680000000e0,1.559895818e-1,7.050081253e-1
5.700000000e0,1.557518179e-1,7.055262694e-1
5.720000000e0,1.556180946e-1,7.066004576e-1
5.740000000e0,1.555303157e-1,7.078188274e-1
5.760000000e0,1.555668801e-1,7.084090676e-1
5.780000000e0,1.554917036e-1,7.098919021e-1
5.800000000e0,1.552103681e-1,7.109615583e-1
5.820000000e0,1.551568631e-1,7.117817100e-1
5.840000000e0,1.551439045e-1,7.127616691e-1
5.860000000e0,1.553436023e-1,7.142340263e-1
5.880000000e0,1.552757083e-1,7.149710744e-1
5.900000000e0,1.551803287e-1,7.161938253e-1
5.920000000e0,1.551438107e-1,7.176118931e-1
5.940000000e0,1.551522430e-1,7.180959647e-1
5.960000000e0,1.555361758e-1,7.197092847e-1
5.980000000e0,1.555250653e-1,7.208201581e-1
6.000000000e0,1.555279615e-1,7.219413284e-1
6.020000000e0,1.555665192e-1,7.234423363e-1
6.040000000e0,1.558601774e-1,7.249027131e-1
6.060000000e0,1.559390358e-1,7.254466813e-1
6.080000000e0,1.558597183e-1,7.268465938e-1
6.100000000e0,1.558402505e-1,7.283621080e-1
6.120000000e0,1.558351170e-1,7.288476694e-1
6.140000000e0,1.558269196e-1,7.300893869e-1
6.160000000e0,1.558223221e-1,7.307739787e-1
6.180000000e0,1.557266737e-1,7.316787049e-1
6.200000000e0,1.555096219e-1,7.332062629e-1
6.220000000e0,1.554588027e-1,7.345627218e-1
6.240000000e0,1.553728416e-1,7.350879901e-1
6.260000000e0,1.552583844e-1,7.358479415e-1
6.280000000e0,1.550425462e-1,7.373924001e-1
6.300000000e0,1.550115965e-1,7.377978827e-1
6.320000000e0,1.549648304e-1,7.395085133e-1
6.340000000e0,1.547343834e-1,7.405195156e-1
6.360000000e0,1.545083361e-1,7.412376746e-1
6.380000000e0,1.543607401e-1,7.429746820e-1
6.400000000e0,1.542451178e-1,7.439884288e-1
6.420000000e0,1.541589020e-1,7.450278445e-1
6.440000000e0,1.538464966e-1,7.462821040e-1
6.460000000e0,1.535987619e-1,7.476233782e-1
6.480000000e0,1.536007562e-1,7.481241345e-1
6.500000000e0,1.533018745e-1,7.496517166e-1
6.520000000e0,1.527048509e-1,7.509984049e-1
6.540000000e0,1.525943624e-1,7.512127572e-1
6.560000000e0,1.521472584e-1,7.526928914e-1
6.580000000e0,1.517773978e-1,7.540645200e-1
6.600000000e0,1.515553153e-1,7.547422164e-1
6.620000000e0,1.511007301e-1,7.557218660e-1
6.640000000e0,1.507086180e-1,7.568275996e-1
6.660000000e0,1.505791223e-1,7.571935261e-1
6.680000000e0,1.502327584e-1,7.579812731e-1
6.700000000e0,1.497759925e-1,7.593229406e-1
6.720000000e0,1.496208257e-1,7.594919970e-1
6.740000000e0,1.492740350e-1,7.601118230e-1
6.760000000e0,1.491398642e-1,7.606103106e-1
6.780000000e0,1.490662837e-1,7.607282330e-1
6.800000000e0,1.489893795e-1,7.616461749e-1
6.820000000e0,1.485871711e-1,7.627150295e-1
6.840000000e0,1.482578424e-1,7.634686079e-1
6.860000000e0,1.480201402e-1,7.640133475e-1
6.880000000e0,1.476165266e-1,7.651099882e-1
6.900000000e0,1.475399308e-1,7.657679377e-1
6.920000000e0,1.471686929e-1,7.669713022e-1
6.940000000e0,1.466856383e-1,7.678213945e-1
6.960000000e0,1.465313344e-1,7.681623252e-1
6.980000000e0,1.462157279e-1,7.694029761e-1
7.000000000e0,1.461748064e-1,7.702554741e-1
7.020000000e0,1.460772262e-1,7.706589319e-1
7.040000000e0,1.456290633e-1,7.715798675e-1
7.060000000e0,1.451775475e-1,7.729431845e-1
7.080000000e0,1.450566256e-1,7.732906038e-1
7.100000000e0,1.446879615e-1,7.745824467e-1
7.120000000e0,1.444970850e-1,7.755703130e-1
7.140000000e0,1.442890574e-1,7.761613430e-1
7.160000000e0,1.435738601e-1,7.771677411e-1
7.180000000e0,1.430084272e-1,7.783794993e-1
7.200000000e0,1.428382941e-1,7.791740956e-1
7.220000000e0,1.422160818e-1,7.804421480e-1
7.240000000e0,1.417154441e-1,7.815011398e-1
7.260000000e0,1.414492064e-1,7.817575535e-1
7.280000000e0,1.409951352e-1,7.827714702e-1
7.300000000e0,1.407139880e-1,7.841485765e-1
7.320000000e0,1.406859447e-1,7.844747319e-1
7.340000000e0,1.404265388e-1,7.851972502e-1
7.360000000e0,1.400398723e-1,7.863130005e-1
7.380000000e0,1.396905641e-1,7.870606519e-1
7.400000000e0,1.394930077e-1,7.884118214e-1
7.420000000e0,1.391199350e-1,7.893764898e-1
7.440000000e0,1.390758071e-1,7.897808209e-1
7.460000000e0,1.385107461e-1,7.910996160e-1
7.480000000e0,1.381832762e-1,7.924833477e-1
7.500000000e0,1.381478851e-1,7.930462199e-1
7.520000000e0,1.379991426e-1,7.937695134e-1
7.540000000e0,1.376120435e-1,7.949498214e-1
7.560000000e0,1.375699472e-1,7.955041397e-1
7.580000000e0,1.375296483e-1,7.963971316e-1
7.600000000e0,1.374744945e-1,7.975287132e-1
7.620000000e0,1.370538081e-1,7.982072258e-1
7.640000000e0,1.369705371e-1,7.987791931e-1
7.660000000e0,1.367967855e-1,7.995319295e-1
7.680000000e0,1.367158741e-1,8.002227702e-1
7.700000000e0,1.367035279e-1,8.012289364e-1
7.720000000e0,1.367320420e-1,8.018830212e-1
7.740000000e0,1.367884557e-1,8.021164977e-1
7.760000000e0,1.365899627e-1,8.028724504e-1
7.780000000e0,1.364077625e-1,8.035164573e-1
7.800000000e0,1.364161802e-1,8.035989493e-1
7.820000000e0,1.364316158e-1,8.036340864e-1
7.840000000e0,1.364272828e-1,8.036539835e-1
7.860000000e0,1.364305603e-1,8.036777705e-1
7.880000000e0,1.364299513e-1,8.037025661e-1
7.900000000e0,1.364206456e-1,8.036860831e-1
7.920000000e0,1.362330598e-1,8.042650059e-1
7.940000000e0,1.358285170e-1,8.050314310e-1
7.960000000e0,1.355193940e-1,8.062301243e-1
7.980000000e0,1.354345521e-1,8.066649648e-1
8.000000000e0,1.350287767e-1,8.076509711e-1
8.020000000e0,1.346339224e-1,8.089041582e-1
8.040000000e0,1.343860077e-1,8.092941031e-1
8.060000000e0,1.338647587e-1,8.101377509e-1
8.080000000e0,1.330366495e-1,8.115893639e-1
8.100000000e0,1.330168701e-1,8.117889020e-1
8.120000000e0,1.324845203e-1,8.132271480e-1
8.140000000e0,1.319260761e-1,8.140692861e-1
8.160000000e0,1.319219870e-1,8.142648334e-1
8.180000000e0,1.310762065e-1,8.157575014e-1
8.200000000e0,1.309282825e-1,8.166723802e-1
8.220000000e0,1.305089902e-1,8.176053542e-1
8.240000000e0,1.300752832e-1,8.184120835e-1
8.260000000e0,1.296216415e-1,8.195940402e-1
8.280000000e0,1.294892391e-1,8.198766562e-1
8.300000000e0,1.293576725e-1,8.204258227e-1
8.320000000e0,1.289092416e-1,8.219006314e-1
8.340000000e0,1.287268108e-1,8.225409121e-1
8.360000000e0,1.284987089e-1,8.229227751e-1
8.380000000e0,1.281706430e-1,8.240831693e-1
8.400000000e0,1.279950578e-1,8.243165033e-1
8.420000000e0,1.276070038e-1,8.261680014e-1
8.440000000e0,1.270985572e-1,8.270463369e-1
8.460000000e0,1.269840632e-1,8.271729046e-1
8.480000000e0,1.261684808e-1,8.286148894e-1
8.500000000e0,1.257538349e-1,8.295698585e-1
8.520000000e0,1.257047983e-1,8.301835577e-1
8.540000000e0,1.252016658e-1,8.314456340e-1
8.560000000e0,1.245867437e-1,8.322674639e-1
8.580000000e0,1.242160611e-1,8.328756809e-1
8.600000000e0,1.237890128e-1,8.339003618e-1
8.620000000e0,1.235623151e-1,8.347892632e-1
8.640000000e0,1.233062108e-1,8.353703482e-1
8.660000000e0,1.231102802e-1,8.359433341e-1
8.680000000e0,1.225317292e-1,8.370198289e-1
8.700000000e0,1.225098667e-1,8.372569237e-1
8.720000000e0,1.221630018e-1,8.382996689e-1
8.740000000e0,1.216373033e-1,8.395456206e-1
8.760000000e0,1.215753300e-1,8.397276277e-1
8.780000000e0,1.211191583e-1,8.405372019e-1
8.800000000e0,1.206629855e-1,8.415187712e-1
8.820000000e0,1.205382068e-1,8.416922644e-1
8.840000000e0,1.200834035e-1,8.428025376e-1
8.860000000e0,1.197062197e-1,8.436300215e-1
8.880000000e0,1.195262447e-1,8.438608326e-1
8.900000000e0,1.190719590e-1,8.445324284e-1
8.920000000e0,1.185704311e-1,8.454284901e-1
8.940000000e0,1.183785603e-1,8.461207087e-1
8.960000000e0,1.177041661e-1,8.471809265e-1
8.980000000e0,1.172691654e-1,8.478459851e-1
9.000000000e0,1.170854136e-1,8.480977503e-1
9.020000000e0,1.166277581e-1,8.491222688e-1
9.040000000e0,1.162232310e-1,8.501668675e-1
9.060000000e0,1.161148455e-1,8.505850500e-1
9.080000000e0,1.156966075e-1,8.516947198e-1
9.100000000e0,1.151788312e-1,8.524093385e-1
9.120000000e0,1.150518400e-1,8.526560628e-1
9.140000000e0,1.142060868e-1,8.539792976e-1
9.160000000e0,1.140972314e-1,8.546809161e-1
9.180000000e0,1.137309738e-1,8.555083714e-1
9.200000000e0,1.131975808e-1,8.562649985e-1
9.220000000e0,1.128020734e-1,8.572192843e-1
9.240000000e0,1.126663410e-1,8.574388043e-1
9.260000000e0,1.122499055e-1,8.583733441e-1
9.280000000e0,1.122001474e-1,8.594232011e-1
9.300000000e0,1.120971952e-1,8.595768994e-1
9.320000000e0,1.116213483e-1,8.604265186e-1
9.340000000e0,1.111490337e-1,8.614080123e-1
9.360000000e0,1.108919740e-1,8.620237883e-1
9.380000000e0,1.105452737e-1,8.625541771e-1
9.400000000e0,1.101156445e-1,8.635614958e-1
9.420000000e0,1.096981573e-1,8.640037174e-1
9.440000000e0,1.096035904e-1,8.643356948e-1
9.460000000e0,1.091223307e-1,8.650986376e-1
9.480000000e0,1.087597758e-1,8.656017550e-1
9.500000000e0,1.085727286e-1,8.659562140e-1
9.520000000e0,1.082274690e-1,8.671122831e-1
9.540000000e0,1.082404135e-1,8.673312947e-1
9.560000000e0,1.077621924e-1,8.681256786e-1
9.580000000e0,1.076500734e-1,8.686589568e-1
9.600000000e0,1.071987893e-1,8.694460150e-1
9.620000000e0,1.066813260e-1,8.703426664e-1
9.640000000e0,1.062603824e-1,8.714503220e-1
9.660000000e0,1.060892959e-1,8.716919317e-1
9.680000000e0,1.056930729e-1,8.724780702e-1
9.700000000e0,1.052318114e-1,8.732377296e-1
9.720000000e0,1.051503980e-1,8.734243354e-1
9.740000000e0,1.047425284e-1,8.746905525e-1
9.760000000e0,1.045515050e-1,8.751301110e-1
9.780000000e0,1.042976741e-1,8.755754834e-1
9.800000000e0,1.042112194e-1,8.759123055e-1
9.820000000e0,1.041668667e-1,8.762964040e-1
9.840000000e0,1.039932597e-1,8.765621001e-1
9.860000000e0,1.038067637e-1,8.771925249e-1
9.880000000e0,1.038079999e-1,8.771947745e-1
9.900000000e0,1.037968632e-1,8.771700269e-1
